t,x,y
6.4788E+00,6.704996E-03,-2.808454E-01
6.512289E+00,6.638523E-03,-2.845828E-01
6.545767E+00,6.531793E-03,-2.88347E-01
6.579256E+00,6.399196E-03,-2.920767E-01
6.612733E+00,6.283996E-03,-2.958683E-01
6.646211E+00,6.31393E-03,-2.996347E-01
6.6797E+00,6.349144E-03,-3.035592E-01
6.713178E+00,6.285136E-03,-3.073816E-01
6.746656E+00,6.443539E-03,-3.112362E-01
6.780144E+00,6.281209E-03,-3.153095E-01
6.813622E+00,6.279016E-03,-3.192028E-01
6.847111E+00,6.319552E-03,-3.231269E-01
6.880589E+00,6.246429E-03,-3.271626E-01
6.914067E+00,6.317832E-03,-3.31184E-01
6.947556E+00,6.234934E-03,-3.352976E-01
6.981033E+00,6.381105E-03,-3.39394E-01
7.014511E+00,6.312916E-03,-3.434573E-01
7.048E+00,6.483687E-03,-3.474516E-01
7.081478E+00,6.418608E-03,-3.51557E-01
7.114967E+00,6.408668E-03,-3.5562E-01
7.148444E+00,6.414363E-03,-3.597693E-01
7.181922E+00,6.446906E-03,-3.640368E-01
7.215411E+00,6.60295E-03,-3.681418E-01
7.248889E+00,6.513849E-03,-3.724402E-01
7.282367E+00,6.611545E-03,-3.767907E-01
7.315856E+00,6.807484E-03,-3.811929E-01
7.349333E+00,7.088106E-03,-3.856058E-01
7.382822E+00,7.043466E-03,-3.899768E-01
7.4163E+00,7.376092E-03,-3.942818E-01
7.449778E+00,7.421028E-03,-3.988368E-01
7.483267E+00,7.634335E-03,-4.032569E-01
7.516744E+00,7.744707E-03,-4.076651E-01
7.550233E+00,7.602235E-03,-4.124402E-01
7.583711E+00,7.915636E-03,-4.168874E-01
7.617189E+00,7.983706E-03,-4.214996E-01
7.650678E+00,8.035056E-03,-4.262055E-01
7.684156E+00,7.929787E-03,-4.307064E-01
7.717633E+00,8.16719E-03,-4.35442E-01
7.751122E+00,8.300577E-03,-4.39968E-01
7.7846E+00,8.397206E-03,-4.447672E-01
7.818089E+00,8.519927E-03,-4.495696E-01
7.851567E+00,8.530287E-03,-4.543894E-01
7.885044E+00,8.687545E-03,-4.59258E-01
7.918533E+00,8.473101E-03,-4.639551E-01
7.952011E+00,8.532757E-03,-4.689452E-01
7.985489E+00,8.360081E-03,-4.73722E-01
8.018978E+00,8.272881E-03,-4.786887E-01
8.052456E+00,8.548213E-03,-4.837846E-01
8.085944E+00,8.538964E-03,-4.884549E-01
8.119422E+00,8.568752E-03,-4.935602E-01
8.1529E+00,8.472581E-03,-4.98487E-01
8.186389E+00,8.32335E-03,-5.036289E-01
8.219867E+00,8.279022E-03,-5.087537E-01
8.253356E+00,8.405393E-03,-5.136348E-01
8.286833E+00,8.408042E-03,-5.188553E-01
8.320311E+00,8.044606E-03,-5.241201E-01
8.3538E+00,8.113116E-03,-5.291687E-01
8.387278E+00,7.964914E-03,-5.341583E-01
8.420756E+00,8.061031E-03,-5.394728E-01
8.454244E+00,7.84173E-03,-5.446402E-01
8.487722E+00,7.71472E-03,-5.497867E-01
8.521211E+00,8.246114E-03,-5.550754E-01
8.554689E+00,7.868364E-03,-5.602251E-01
8.588167E+00,7.914239E-03,-5.656598E-01
8.621656E+00,7.941027E-03,-5.711282E-01
8.655133E+00,7.89463E-03,-5.763241E-01
8.688622E+00,8.20869E-03,-5.81762E-01
8.7221E+00,8.14461E-03,-5.873806E-01
8.755578E+00,8.385511E-03,-5.927763E-01
8.789067E+00,8.110074E-03,-5.982903E-01
8.822567E+00,8.429931E-03,-6.03738E-01
8.856022E+00,8.418705E-03,-6.091826E-01
8.889511E+00,8.386294E-03,-6.148147E-01
8.922989E+00,8.574499E-03,-6.204847E-01
8.956478E+00,8.712195E-03,-6.260944E-01
8.989956E+00,8.730675E-03,-6.319372E-01
9.023433E+00,8.836281E-03,-6.376184E-01
9.056922E+00,9.016261E-03,-6.432351E-01
9.0904E+00,9.341869E-03,-6.491793E-01
9.123878E+00,9.622061E-03,-6.547493E-01
9.157367E+00,9.647761E-03,-6.60445E-01
9.190844E+00,9.903925E-03,-6.66558E-01
9.224333E+00,9.985506E-03,-6.723498E-01
9.257811E+00,1.004271E-02,-6.782831E-01
9.291289E+00,9.873617E-03,-6.843165E-01
9.324778E+00,1.026739E-02,-6.90199E-01
9.358256E+00,1.044627E-02,-6.961398E-01
9.391744E+00,1.077396E-02,-7.021771E-01
9.425222E+00,1.060049E-02,-7.082836E-01
9.4587E+00,1.041709E-02,-7.141788E-01
9.492189E+00,1.072463E-02,-7.203414E-01
9.525667E+00,1.040678E-02,-7.263623E-01
9.559144E+00,1.073152E-02,-7.326843E-01
9.592633E+00,1.071989E-02,-7.387841E-01
9.626111E+00,1.037802E-02,-7.450552E-01
9.6596E+00,1.066876E-02,-7.513386E-01
9.693078E+00,1.036147E-02,-7.573912E-01
9.726556E+00,1.075644E-02,-7.635941E-01
9.760044E+00,1.040187E-02,-7.700475E-01
9.793522E+00,1.065074E-02,-7.762625E-01
9.827E+00,1.01008E-02,-7.823719E-01
9.860489E+00,1.072646E-02,-7.888621E-01
9.893967E+00,1.058858E-02,-7.949025E-01
9.927456E+00,1.032652E-02,-8.016671E-01
9.960933E+00,9.931393E-03,-8.079305E-01
9.994411E+00,1.006312E-02,-8.143143E-01
1.00279E+01,9.662239E-03,-8.206809E-01
1.006138E+01,9.761453E-03,-8.272979E-01
1.009487E+01,9.492479E-03,-8.33662E-01
1.012834E+01,9.589237E-03,-8.401992E-01
1.016182E+01,9.853529E-03,-8.467149E-01
1.019531E+01,9.660781E-03,-8.532862E-01
1.022879E+01,9.249182E-03,-8.597498E-01
1.026227E+01,8.844305E-03,-8.664307E-01
1.029576E+01,9.051718E-03,-8.730513E-01
1.032923E+01,8.913439E-03,-8.800378E-01
1.036272E+01,8.947962E-03,-8.863559E-01
1.03962E+01,9.088635E-03,-8.930258E-01
1.042968E+01,9.112835E-03,-8.997895E-01
1.046317E+01,8.940105E-03,-9.064871E-01
1.049664E+01,8.975036E-03,-9.132815E-01
1.053013E+01,9.003479E-03,-9.200851E-01
1.056361E+01,8.499628E-03,-9.266799E-01
1.059709E+01,9.201935E-03,-9.335992E-01
1.063058E+01,9.027422E-03,-9.408969E-01
1.066406E+01,9.01438E-03,-9.475821E-01
1.069753E+01,9.056024E-03,-9.545167E-01
1.073102E+01,9.17116E-03,-9.618202E-01
1.07645E+01,9.185574E-03,-9.687028E-01
1.079799E+01,8.792819E-03,-9.756214E-01
1.083147E+01,9.275061E-03,-9.827249E-01
1.086494E+01,9.52411E-03,-9.898268E-01
1.089843E+01,9.49906E-03,-9.971931E-01
1.093191E+01,9.231327E-03,-1.004526E+00
1.096539E+01,9.180996E-03,-1.011553E+00
1.099888E+01,8.970887E-03,-1.018643E+00
1.103236E+01,9.095136E-03,-1.026136E+00
1.106584E+01,8.954766E-03,-1.033428E+00
1.109932E+01,8.687417E-03,-1.040724E+00
1.11328E+01,8.922969E-03,-1.04806E+00
1.116629E+01,9.146903E-03,-1.055215E+00
1.119977E+01,8.635627E-03,-1.062506E+00
1.123326E+01,9.298186E-03,-1.070416E+00
1.126673E+01,9.211218E-03,-1.077674E+00
1.130021E+01,9.99733E-03,-1.085465E+00
1.13337E+01,1.010838E-02,-1.092613E+00
1.136718E+01,1.006783E-02,-1.100511E+00
1.140066E+01,1.008229E-02,-1.108156E+00
1.143414E+01,9.575968E-03,-1.115505E+00
1.146762E+01,9.444672E-03,-1.123282E+00
1.150111E+01,1.015296E-02,-1.131313E+00
1.153459E+01,1.018713E-02,-1.138773E+00
1.156807E+01,1.033342E-02,-1.146711E+00
1.160156E+01,1.032044E-02,-1.154266E+00
1.163477E+01,1.024817E-02,-1.161912E+00
1.166852E+01,1.024249E-02,-1.169617E+00
1.1702E+01,1.010415E-02,-1.177539E+00
1.173548E+01,1.056158E-02,-1.185673E+00
1.176897E+01,1.002896E-02,-1.19323E+00
1.180244E+01,1.035207E-02,-1.201292E+00
1.183592E+01,1.048146E-02,-1.209193E+00
1.186941E+01,1.056526E-02,-1.2156E+00
1.190289E+01,1.13814E-02,-1.217246E+00
1.193638E+01,1.116973E-02,-1.213E+00
1.196986E+01,1.112012E-02,-1.204799E+00
1.200333E+01,1.096056E-02,-1.196796E+00
1.203682E+01,1.169704E-02,-1.188856E+00
1.20703E+01,1.158221E-02,-1.180481E+00
1.210378E+01,1.186558E-02,-1.172462E+00
1.213727E+01,1.174907E-02,-1.164074E+00
1.217074E+01,1.281822E-02,-1.15619E+00
1.220423E+01,1.180434E-02,-1.147566E+00
1.223771E+01,1.15334E-02,-1.139384E+00
1.227119E+01,1.165744E-02,-1.131125E+00
1.230468E+01,1.167187E-02,-1.12306E+00
1.233816E+01,1.125315E-02,-1.114275E+00
1.237164E+01,1.084772E-02,-1.106296E+00
1.240512E+01,1.10493E-02,-1.098886E+00
1.24386E+01,1.084374E-02,-1.090239E+00
1.247209E+01,1.040827E-02,-1.082661E+00
1.250557E+01,9.989604E-03,-1.075052E+00
1.253904E+01,8.259102E-03,-1.067033E+00
1.257253E+01,8.457829E-03,-1.059759E+00
1.260601E+01,7.848288E-03,-1.05144E+00
1.26395E+01,9.375235E-03,-1.04405E+00
1.267298E+01,9.688089E-03,-1.036417E+00
1.270646E+01,9.203794E-03,-1.02867E+00
1.273994E+01,8.982015E-03,-1.021414E+00
1.277342E+01,8.985533E-03,-1.01417E+00
1.28069E+01,8.639637E-03,-1.00641E+00
1.284039E+01,7.719024E-03,-9.992964E-01
1.287387E+01,7.649589E-03,-9.922108E-01
