t,x,y
5.558089E+00,4.802423E-03,-3.305725E-01
5.591567E+00,4.985075E-03,-3.350734E-01
5.625044E+00,5.18002E-03,-3.397194E-01
5.658533E+00,5.49497E-03,-3.444536E-01
5.692011E+00,5.70006E-03,-3.491029E-01
5.7255E+00,6.034577E-03,-3.537158E-01
5.758978E+00,6.442417E-03,-3.584209E-01
5.792456E+00,6.598169E-03,-3.631019E-01
5.825944E+00,6.835556E-03,-3.677787E-01
5.859422E+00,7.069886E-03,-3.726387E-01
5.8929E+00,7.246437E-03,-3.774154E-01
5.926389E+00,7.511934E-03,-3.822818E-01
5.959867E+00,7.709485E-03,-3.873173E-01
5.993356E+00,8.049057E-03,-3.924185E-01
6.026833E+00,8.169794E-03,-3.974139E-01
6.060311E+00,8.304609E-03,-4.024442E-01
6.0938E+00,8.381629E-03,-4.07371E-01
6.127278E+00,8.542904E-03,-4.125467E-01
6.160767E+00,8.45245E-03,-4.178275E-01
6.194244E+00,8.512098E-03,-4.229071E-01
6.227722E+00,8.370089E-03,-4.280822E-01
6.261211E+00,8.265527E-03,-4.333E-01
6.294689E+00,8.227803E-03,-4.385099E-01
6.328167E+00,8.093757E-03,-4.437793E-01
6.361656E+00,8.083751E-03,-4.491741E-01
6.395133E+00,7.758803E-03,-4.544871E-01
6.428622E+00,7.598842E-03,-4.599432E-01
6.4621E+00,7.625127E-03,-4.655907E-01
6.495578E+00,7.48991E-03,-4.70886E-01
6.529067E+00,7.189707E-03,-4.763721E-01
6.562544E+00,6.994868E-03,-4.81887E-01
6.596022E+00,7.055013E-03,-4.875317E-01
6.629511E+00,6.849187E-03,-4.932712E-01
6.662989E+00,6.553563E-03,-4.989484E-01
6.696478E+00,6.60102E-03,-5.045513E-01
6.729956E+00,6.4488E-03,-5.102833E-01
6.763433E+00,6.117956E-03,-5.160341E-01
6.796922E+00,6.202712E-03,-5.219661E-01
6.8304E+00,6.120849E-03,-5.275843E-01
6.863889E+00,6.355735E-03,-5.334086E-01
6.897367E+00,6.287578E-03,-5.393685E-01
6.930844E+00,6.194401E-03,-5.45159E-01
6.964333E+00,6.283354E-03,-5.509949E-01
6.997811E+00,6.202506E-03,-5.569378E-01
7.031289E+00,6.561761E-03,-5.629538E-01
7.064778E+00,6.52759E-03,-5.689564E-01
7.098256E+00,6.655384E-03,-5.748624E-01
7.131744E+00,6.896007E-03,-5.811674E-01
7.165222E+00,6.973695E-03,-5.871208E-01
7.1987E+00,7.440274E-03,-5.933453E-01
7.232189E+00,7.738378E-03,-5.996743E-01
7.265667E+00,8.125054E-03,-6.057202E-01
7.299144E+00,8.088647E-03,-6.119942E-01
7.332633E+00,8.552469E-03,-6.182183E-01
7.366111E+00,8.914393E-03,-6.244532E-01
7.399611E+00,9.071962E-03,-6.308439E-01
7.433078E+00,9.362362E-03,-6.372395E-01
7.466556E+00,9.67642E-03,-6.437136E-01
7.500044E+00,1.01619E-02,-6.501521E-01
7.533522E+00,1.030717E-02,-6.565254E-01
7.567011E+00,1.061492E-02,-6.631191E-01
7.600489E+00,1.078073E-02,-6.695646E-01
7.633967E+00,1.10991E-02,-6.76129E-01
7.667456E+00,1.132777E-02,-6.827059E-01
7.700933E+00,1.162809E-02,-6.894546E-01
7.734411E+00,1.166364E-02,-6.960406E-01
7.7679E+00,1.169563E-02,-7.025752E-01
7.801378E+00,1.183945E-02,-7.094635E-01
7.834867E+00,1.208026E-02,-7.160397E-01
7.868344E+00,1.229837E-02,-7.230015E-01
7.901822E+00,1.226723E-02,-7.297409E-01
7.935311E+00,1.215218E-02,-7.367127E-01
7.968789E+00,1.217794E-02,-7.434146E-01
8.002278E+00,1.215718E-02,-7.505892E-01
8.035756E+00,1.200066E-02,-7.575175E-01
8.069233E+00,1.198157E-02,-7.64529E-01
8.102722E+00,1.194233E-02,-7.715944E-01
8.1362E+00,1.178093E-02,-7.786105E-01
8.169678E+00,1.149589E-02,-7.857804E-01
8.203167E+00,1.138943E-02,-7.928733E-01
8.236644E+00,1.136949E-02,-8.000398E-01
8.270133E+00,1.10105E-02,-8.075039E-01
8.303611E+00,1.116787E-02,-8.146555E-01
8.337089E+00,1.075403E-02,-8.21779E-01
8.370578E+00,1.091135E-02,-8.29503E-01
8.404056E+00,1.083608E-02,-8.368818E-01
8.437533E+00,1.081137E-02,-8.442418E-01
8.471022E+00,1.08718E-02,-8.517212E-01
8.5045E+00,1.080559E-02,-8.591611E-01
8.537989E+00,1.059353E-02,-8.667332E-01
8.571467E+00,1.070312E-02,-8.742945E-01
8.604944E+00,1.048645E-02,-8.818272E-01
8.638433E+00,1.036292E-02,-8.89343E-01
8.671911E+00,1.018549E-02,-8.97168E-01
8.7054E+00,1.003724E-02,-9.046398E-01
8.738878E+00,1.00134E-02,-9.123064E-01
8.772356E+00,9.841092E-03,-9.202194E-01
8.805844E+00,9.904627E-03,-9.276036E-01
8.839322E+00,1.001244E-02,-9.358323E-01
8.8728E+00,9.657984E-03,-9.437903E-01
8.906289E+00,9.239823E-03,-9.514293E-01
8.939767E+00,9.141853E-03,-9.593764E-01
8.973256E+00,9.315576E-03,-9.673714E-01
9.006733E+00,8.953527E-03,-9.748979E-01
9.040211E+00,8.712896E-03,-9.830993E-01
9.0737E+00,9.394673E-03,-9.910712E-01
9.107178E+00,9.40319E-03,-9.990945E-01
9.140656E+00,9.164548E-03,-1.007264E+00
9.174144E+00,9.458314E-03,-1.014973E+00
9.207622E+00,9.332357E-03,-1.023144E+00
9.241111E+00,9.7312E-03,-1.031512E+00
9.274589E+00,1.005323E-02,-1.039591E+00
9.308067E+00,1.017789E-02,-1.047985E+00
9.341556E+00,1.02844E-02,-1.056239E+00
9.375033E+00,1.02899E-02,-1.064318E+00
9.408511E+00,1.048524E-02,-1.072744E+00
9.442E+00,1.070727E-02,-1.081042E+00
9.475478E+00,1.05756E-02,-1.088948E+00
9.508967E+00,1.084448E-02,-1.097407E+00
9.542444E+00,1.11139E-02,-1.106046E+00
9.575922E+00,1.158272E-02,-1.114038E+00
9.609411E+00,1.14899E-02,-1.122921E+00
9.642889E+00,1.153648E-02,-1.131192E+00
9.676378E+00,1.135881E-02,-1.139663E+00
9.709856E+00,1.152803E-02,-1.148247E+00
9.743333E+00,1.138485E-02,-1.156634E+00
9.776822E+00,1.190046E-02,-1.165198E+00
9.8103E+00,1.17184E-02,-1.173802E+00
9.843789E+00,1.194653E-02,-1.182428E+00
9.877267E+00,1.217671E-02,-1.191179E+00
9.910744E+00,1.225928E-02,-1.199973E+00
9.944233E+00,1.233671E-02,-1.208637E+00
9.977711E+00,1.253167E-02,-1.21684E+00
1.001119E+01,1.237279E-02,-1.223436E+00
1.004468E+01,1.247746E-02,-1.221345E+00
1.007816E+01,1.240487E-02,-1.213431E+00
1.011164E+01,1.269002E-02,-1.203768E+00
1.014512E+01,1.260472E-02,-1.195249E+00
1.01786E+01,1.258761E-02,-1.185949E+00
1.021209E+01,1.233344E-02,-1.176877E+00
1.024557E+01,1.245774E-02,-1.168072E+00
1.027904E+01,1.263856E-02,-1.158936E+00
1.031253E+01,1.220146E-02,-1.149886E+00
1.034601E+01,1.211257E-02,-1.140674E+00
1.03795E+01,1.224711E-02,-1.132193E+00
1.041298E+01,1.197133E-02,-1.122852E+00
1.044646E+01,1.168989E-02,-1.113915E+00
