t,x,y
3.4081E+00,1.371521E-03,-1.232348E-01
3.441578E+00,7.446865E-04,-1.261485E-01
3.475067E+00,2.070375E-04,-1.288454E-01
3.508656E+00,-3.177206E-04,-1.317908E-01
3.542033E+00,-1.495431E-03,-1.347962E-01
3.575511E+00,-2.183312E-03,-1.375991E-01
3.608989E+00,-2.379276E-03,-1.404598E-01
3.642478E+00,-3.249026E-03,-1.434517E-01
3.675956E+00,-3.468532E-03,-1.466182E-01
3.709444E+00,-3.661354E-03,-1.494789E-01
3.742922E+00,-3.985624E-03,-1.52748E-01
3.7764E+00,-4.131571E-03,-1.55786E-01
3.809889E+00,-3.913602E-03,-1.591571E-01
3.843367E+00,-3.901714E-03,-1.622384E-01
3.876844E+00,-3.583627E-03,-1.655352E-01
3.910333E+00,-3.053591E-03,-1.68871E-01
3.943811E+00,-2.240019E-03,-1.722124E-01
3.9773E+00,-1.865739E-03,-1.755732E-01
4.010778E+00,-1.467913E-03,-1.790267E-01
4.034267E+00,-8.443732E-04,-1.817334E-01
4.067744E+00,-2.638163E-04,-1.853455E-01
4.101233E+00,5.520391E-04,-1.88924E-01
4.134711E+00,1.509074E-03,-1.92416E-01
4.1682E+00,1.804724E-03,-1.960633E-01
4.201678E+00,2.468963E-03,-1.996978E-01
4.235156E+00,3.112105E-03,-2.033158E-01
4.268644E+00,3.531576E-03,-2.069771E-01
4.302122E+00,3.818531E-03,-2.109066E-01
4.3356E+00,4.160316E-03,-2.143872E-01
4.369089E+00,4.183774E-03,-2.181236E-01
4.402567E+00,4.314975E-03,-2.218823E-01
4.436056E+00,4.415592E-03,-2.255512E-01
4.469578E+00,4.36405E-03,-2.293965E-01
4.503011E+00,4.088744E-03,-2.333693E-01
4.5365E+00,3.839205E-03,-2.371428E-01
4.569978E+00,3.999756E-03,-2.412223E-01
4.603467E+00,4.039267E-03,-2.451392E-01
4.636944E+00,3.821473E-03,-2.490497E-01
4.670422E+00,3.980966E-03,-2.532815E-01
4.703911E+00,5.493768E-03,-2.571354E-01
4.737389E+00,6.341198E-03,-2.613073E-01
4.770867E+00,6.53721E-03,-2.653983E-01
4.804356E+00,6.057444E-03,-2.694709E-01
4.837833E+00,5.8741E-03,-2.737674E-01
4.871322E+00,5.515775E-03,-2.778718E-01
4.9048E+00,4.991779E-03,-2.820979E-01
4.938278E+00,4.663176E-03,-2.862247E-01
4.971767E+00,4.34295E-03,-2.904733E-01
5.005244E+00,4.420357E-03,-2.947758E-01
5.038733E+00,4.477682E-03,-2.991194E-01
5.072211E+00,4.590689E-03,-3.0346E-01
5.105689E+00,4.620627E-03,-3.07732E-01
5.139178E+00,4.592427E-03,-3.120586E-01
5.172656E+00,4.853284E-03,-3.164775E-01
5.206133E+00,5.072797E-03,-3.21029E-01
5.239622E+00,5.71774E-03,-3.254365E-01
5.2731E+00,5.956734E-03,-3.300653E-01
5.306589E+00,6.553504E-03,-3.345608E-01
5.340067E+00,7.140744E-03,-3.390777E-01
5.373544E+00,7.739298E-03,-3.437742E-01
5.407033E+00,8.130231E-03,-3.483465E-01
5.440511E+00,9.038642E-03,-3.531141E-01
5.473989E+00,9.456609E-03,-3.577886E-01
5.507478E+00,1.012419E-02,-3.625042E-01
5.540956E+00,1.067312E-02,-3.674153E-01
5.574444E+00,1.122678E-02,-3.72154E-01
5.607922E+00,1.176978E-02,-3.76858E-01
5.6414E+00,1.21998E-02,-3.818119E-01
5.674889E+00,1.269571E-02,-3.867962E-01
5.708367E+00,1.284945E-02,-3.91705E-01
5.741856E+00,1.307013E-02,-3.968342E-01
5.775333E+00,1.329877E-02,-4.018216E-01
5.808811E+00,1.335857E-02,-4.069251E-01
5.8423E+00,1.338863E-02,-4.120068E-01
5.875778E+00,1.338153E-02,-4.171743E-01
5.909256E+00,1.323901E-02,-4.224579E-01
5.942744E+00,1.317615E-02,-4.276253E-01
5.976222E+00,1.302916E-02,-4.327784E-01
6.009711E+00,1.244642E-02,-4.379668E-01
6.043189E+00,1.22339E-02,-4.431261E-01
6.076667E+00,1.169981E-02,-4.485247E-01
6.110156E+00,1.135414E-02,-4.538416E-01
6.143633E+00,1.081872E-02,-4.595363E-01
6.177111E+00,1.039538E-02,-4.649204E-01
6.2106E+00,9.852354E-03,-4.701693E-01
6.244078E+00,9.472863E-03,-4.75908E-01
6.277567E+00,8.933141E-03,-4.812578E-01
6.311044E+00,8.532111E-03,-4.870394E-01
6.344522E+00,8.018835E-03,-4.926408E-01
6.378011E+00,7.66147E-03,-4.982818E-01
6.411489E+00,7.460887E-03,-5.038335E-01
6.444967E+00,7.032054E-03,-5.096937E-01
6.478456E+00,6.689273E-03,-5.152819E-01
6.511933E+00,6.484627E-03,-5.213613E-01
6.545422E+00,6.562826E-03,-5.269901E-01
6.5789E+00,6.512848E-03,-5.328017E-01
6.612378E+00,6.353942E-03,-5.385484E-01
6.645867E+00,6.457013E-03,-5.445139E-01
6.679344E+00,6.597293E-03,-5.50564E-01
6.712833E+00,6.632592E-03,-5.565052E-01
6.746311E+00,6.941202E-03,-5.623703E-01
6.779789E+00,7.342474E-03,-5.683257E-01
6.813278E+00,7.555896E-03,-5.745345E-01
6.846756E+00,7.886586E-03,-5.803743E-01
6.880244E+00,8.620565E-03,-5.866167E-01
6.913722E+00,9.147868E-03,-5.928731E-01
6.9472E+00,9.461789E-03,-5.989837E-01
6.980689E+00,1.00185E-02,-6.052208E-01
7.014167E+00,1.047622E-02,-6.113713E-01
7.047644E+00,1.119821E-02,-6.176777E-01
7.081133E+00,1.161632E-02,-6.239458E-01
7.114611E+00,1.193192E-02,-6.302938E-01
7.1481E+00,1.291218E-02,-6.364936E-01
7.181578E+00,1.349827E-02,-6.429158E-01
7.215056E+00,1.38438E-02,-6.492039E-01
7.248544E+00,1.451504E-02,-6.557198E-01
7.282022E+00,1.488153E-02,-6.621825E-01
7.3155E+00,1.551212E-02,-6.688225E-01
7.348989E+00,1.571039E-02,-6.751087E-01
7.382467E+00,1.59834E-02,-6.817739E-01
7.415956E+00,1.638922E-02,-6.884133E-01
7.449433E+00,1.673397E-02,-6.950416E-01
7.482911E+00,1.689893E-02,-7.018307E-01
7.5164E+00,1.711712E-02,-7.085234E-01
7.549878E+00,1.70775E-02,-7.152341E-01
7.583367E+00,1.720553E-02,-7.221273E-01
7.616844E+00,1.707343E-02,-7.288545E-01
7.650322E+00,1.706236E-02,-7.357072E-01
7.683811E+00,1.682697E-02,-7.427276E-01
7.717289E+00,1.681146E-02,-7.494719E-01
7.750767E+00,1.640402E-02,-7.564536E-01
7.784256E+00,1.652071E-02,-7.635142E-01
7.817733E+00,1.589715E-02,-7.703916E-01
7.851222E+00,1.567457E-02,-7.77496E-01
7.8847E+00,1.511579E-02,-7.846589E-01
7.918178E+00,1.489886E-02,-7.918117E-01
7.951667E+00,1.448507E-02,-7.989846E-01
7.985144E+00,1.400747E-02,-8.06242E-01
8.018622E+00,1.371034E-02,-8.134829E-01
8.052111E+00,1.323778E-02,-8.209798E-01
8.085589E+00,1.275538E-02,-8.28262E-01
8.119078E+00,1.233516E-02,-8.354832E-01
8.152556E+00,1.210054E-02,-8.428821E-01
8.186033E+00,1.137705E-02,-8.503049E-01
8.219522E+00,1.124899E-02,-8.578487E-01
8.253E+00,1.105772E-02,-8.656852E-01
8.286478E+00,1.036026E-02,-8.729672E-01
8.319967E+00,1.042756E-02,-8.805753E-01
8.353444E+00,1.010726E-02,-8.884859E-01
8.386933E+00,9.898475E-03,-8.960476E-01
8.420411E+00,9.766176E-03,-9.038057E-01
8.453889E+00,9.672287E-03,-9.113642E-01
8.487378E+00,9.71665E-03,-9.191515E-01
8.520856E+00,9.673438E-03,-9.268236E-01
8.554344E+00,9.333099E-03,-9.346568E-01
8.587822E+00,9.563661E-03,-9.425636E-01
8.6213E+00,9.926133E-03,-9.503846E-01
8.654789E+00,9.794176E-03,-9.583182E-01
8.688267E+00,1.013796E-02,-9.661509E-01
8.721756E+00,1.060242E-02,-9.740652E-01
8.755233E+00,1.053412E-02,-9.818642E-01
8.788711E+00,1.124882E-02,-9.900543E-01
8.8222E+00,1.12186E-02,-9.980451E-01
8.855678E+00,1.148258E-02,-1.006053E+00
8.889156E+00,1.206041E-02,-1.014296E+00
8.922644E+00,1.239121E-02,-1.022299E+00
8.956122E+00,1.245691E-02,-1.030234E+00
8.989589E+00,1.274963E-02,-1.038403E+00
9.023089E+00,1.309544E-02,-1.046484E+00
9.056567E+00,1.38862E-02,-1.054665E+00
9.090056E+00,1.463649E-02,-1.062956E+00
9.123533E+00,1.495068E-02,-1.071361E+00
9.157011E+00,1.562361E-02,-1.079425E+00
9.1905E+00,1.593843E-02,-1.087803E+00
9.223978E+00,1.63628E-02,-1.096223E+00
9.257467E+00,1.671556E-02,-1.104289E+00
9.290944E+00,1.708012E-02,-1.112716E+00
9.324422E+00,1.712227E-02,-1.120908E+00
9.357911E+00,1.7416E-02,-1.129259E+00
9.391389E+00,1.782811E-02,-1.137953E+00
9.424867E+00,1.865469E-02,-1.1466E+00
9.458356E+00,1.856342E-02,-1.154895E+00
9.491833E+00,1.93585E-02,-1.163619E+00
9.525322E+00,1.940898E-02,-1.172573E+00
9.5588E+00,1.934599E-02,-1.180953E+00
9.592278E+00,2.012776E-02,-1.190349E+00
9.625767E+00,2.033479E-02,-1.199279E+00
9.659244E+00,1.965875E-02,-1.207677E+00
9.692733E+00,1.989923E-02,-1.216556E+00
9.726211E+00,2.012376E-02,-1.225075E+00
9.759689E+00,2.02033E-02,-1.229246E+00
9.793178E+00,2.007121E-02,-1.224456E+00
9.826656E+00,1.999863E-02,-1.215602E+00
9.860133E+00,2.000901E-02,-1.206387E+00
9.893622E+00,1.986086E-02,-1.197539E+00
9.9271E+00,1.942509E-02,-1.188201E+00
9.960589E+00,1.918666E-02,-1.17925E+00
9.994067E+00,1.884471E-02,-1.169879E+00
1.002754E+01,1.85023E-02,-1.161314E+00
1.006103E+01,1.831244E-02,-1.15206E+00
1.009451E+01,1.870201E-02,-1.143042E+00
1.012799E+01,1.693069E-02,-1.134083E+00
1.016148E+01,1.646183E-02,-1.124661E+00
1.019496E+01,1.582737E-02,-1.115997E+00
1.022844E+01,1.560487E-02,-1.107031E+00
1.026192E+01,1.51319E-02,-1.098009E+00
1.02954E+01,1.431087E-02,-1.089334E+00
1.032889E+01,1.419566E-02,-1.080653E+00
1.036237E+01,1.349667E-02,-1.071777E+00
1.039586E+01,1.261727E-02,-1.063141E+00
1.042933E+01,1.160162E-02,-1.054465E+00
1.046281E+01,1.138695E-02,-1.045852E+00
1.04963E+01,1.050415E-02,-1.037182E+00
1.052978E+01,1.00077E-02,-1.029035E+00
1.056327E+01,9.963253E-03,-1.020596E+00
1.059674E+01,8.939699E-03,-1.012467E+00
1.063022E+01,8.234841E-03,-1.004251E+00
1.066371E+01,7.738944E-03,-9.959522E-01
1.069719E+01,7.415302E-03,-9.880847E-01
1.073067E+01,7.096291E-03,-9.800708E-01
1.076416E+01,6.542567E-03,-9.722492E-01
1.079763E+01,6.280024E-03,-9.6452E-01
1.083112E+01,5.877044E-03,-9.567696E-01
1.08646E+01,5.620834E-03,-9.489714E-01
1.089808E+01,5.671476E-03,-9.417059E-01
1.093157E+01,5.302505E-03,-9.340558E-01
1.096504E+01,5.272586E-03,-9.267139E-01
1.099852E+01,5.688305E-03,-9.198335E-01
1.103201E+01,5.665864E-03,-9.123452E-01
1.106549E+01,5.791325E-03,-9.051328E-01
1.109896E+01,6.312425E-03,-8.978512E-01
1.113246E+01,5.379098E-03,-8.905681E-01
