t,y
1.709006E+01,-1.118631E+00
1.710677E+01,-1.121528E+00
1.712347E+01,-1.12407E+00
1.714018E+01,-1.126437E+00
1.715688E+01,-1.129607E+00
1.717359E+01,-1.132637E+00
1.71903E+01,-1.13472E+00
1.7207E+01,-1.137485E+00
1.722371E+01,-1.140151E+00
1.724041E+01,-1.142304E+00
1.725712E+01,-1.145481E+00
1.727382E+01,-1.147934E+00
1.729053E+01,-1.15044E+00
1.730723E+01,-1.153312E+00
1.732394E+01,-1.155846E+00
1.734064E+01,-1.158695E+00
1.735736E+01,-1.161497E+00
1.737406E+01,-1.163877E+00
1.739077E+01,-1.166444E+00
1.740747E+01,-1.169002E+00
1.74242E+01,-1.171995E+00
1.744088E+01,-1.17504E+00
1.745759E+01,-1.177653E+00
1.747429E+01,-1.180094E+00
1.7491E+01,-1.182617E+00
1.750771E+01,-1.185473E+00
1.752441E+01,-1.187698E+00
1.754112E+01,-1.190425E+00
1.755782E+01,-1.193065E+00
1.757453E+01,-1.195929E+00
1.759123E+01,-1.198536E+00
1.760794E+01,-1.201281E+00
1.762464E+01,-1.20392E+00
1.764136E+01,-1.206242E+00
1.765806E+01,-1.209067E+00
1.767477E+01,-1.211704E+00
1.769147E+01,-1.214413E+00
1.770818E+01,-1.217264E+00
1.772488E+01,-1.22026E+00
1.774159E+01,-1.222732E+00
1.775829E+01,-1.225572E+00
1.7775E+01,-1.227659E+00
1.77917E+01,-1.228758E+00
1.780841E+01,-1.229893E+00
1.782511E+01,-1.229908E+00
1.784182E+01,-1.229644E+00
1.785853E+01,-1.228935E+00
1.787523E+01,-1.226628E+00
1.789194E+01,-1.22442E+00
1.790864E+01,-1.221366E+00
1.792536E+01,-1.218466E+00
1.794206E+01,-1.215409E+00
1.795877E+01,-1.212549E+00
1.797547E+01,-1.210005E+00
1.799218E+01,-1.206942E+00
1.800888E+01,-1.203885E+00
1.802559E+01,-1.200875E+00
1.804229E+01,-1.198254E+00
1.8059E+01,-1.195069E+00
1.80757E+01,-1.192163E+00
1.809241E+01,-1.18917E+00
1.810911E+01,-1.186436E+00
1.812582E+01,-1.183122E+00
1.814252E+01,-1.18063E+00
1.815923E+01,-1.177642E+00
1.817594E+01,-1.174369E+00
1.819264E+01,-1.171714E+00
1.820936E+01,-1.169053E+00
1.822606E+01,-1.165826E+00
1.824277E+01,-1.162909E+00
1.825947E+01,-1.159761E+00
1.827618E+01,-1.157167E+00
1.829288E+01,-1.153535E+00
1.830959E+01,-1.150682E+00
1.832629E+01,-1.147799E+00
1.8343E+01,-1.145013E+00
1.83597E+01,-1.142241E+00
1.837641E+01,-1.139038E+00
1.839311E+01,-1.136439E+00
1.840982E+01,-1.133124E+00
1.842652E+01,-1.130099E+00
1.844323E+01,-1.126982E+00
1.845993E+01,-1.124435E+00
1.847664E+01,-1.121613E+00
1.849334E+01,-1.118444E+00
1.851006E+01,-1.115526E+00
1.852676E+01,-1.112545E+00
1.854347E+01,-1.110019E+00
1.856018E+01,-1.107301E+00
1.857688E+01,-1.104724E+00
1.859359E+01,-1.101297E+00
1.861029E+01,-1.098603E+00
1.8627E+01,-1.095721E+00
1.86437E+01,-1.092585E+00
1.866041E+01,-1.090222E+00
1.867711E+01,-1.0873E+00
1.869382E+01,-1.085394E+00
1.871052E+01,-1.082502E+00
1.872723E+01,-1.079798E+00
1.874393E+01,-1.077229E+00
1.876064E+01,-1.074227E+00
1.877734E+01,-1.071753E+00
1.879406E+01,-1.069719E+00
1.881076E+01,-1.067064E+00
1.882747E+01,-1.063988E+00
1.884417E+01,-1.061867E+00
1.886088E+01,-1.059413E+00
1.887758E+01,-1.056694E+00
1.889429E+01,-1.053766E+00
1.8911E+01,-1.051778E+00
1.89277E+01,-1.04926E+00
1.894441E+01,-1.046785E+00
1.896111E+01,-1.044322E+00
1.897782E+01,-1.041988E+00
1.899452E+01,-1.039539E+00
1.901123E+01,-1.037283E+00
1.902793E+01,-1.034841E+00
1.904464E+01,-1.032496E+00
1.906134E+01,-1.030295E+00
1.907806E+01,-1.02795E+00
1.909476E+01,-1.025703E+00
1.911147E+01,-1.023625E+00
1.912817E+01,-1.02148E+00
1.914488E+01,-1.019373E+00
1.916158E+01,-1.017844E+00
1.917829E+01,-1.015338E+00
