t,y
1.077122E+01,-7.764283E-01
1.073774E+01,-7.709987E-01
1.070426E+01,-7.652627E-01
1.067078E+01,-7.600482E-01
1.06373E+01,-7.54816E-01
1.060381E+01,-7.493135E-01
1.057033E+01,-7.437452E-01
1.053684E+01,-7.383316E-01
1.050337E+01,-7.332348E-01
1.046989E+01,-7.280597E-01
1.04364E+01,-7.227713E-01
1.040292E+01,-7.175456E-01
1.036944E+01,-7.123589E-01
1.033596E+01,-7.072253E-01
1.030248E+01,-7.020566E-01
1.026899E+01,-6.969384E-01
1.023551E+01,-6.917305E-01
1.020203E+01,-6.867075E-01
1.016854E+01,-6.815609E-01
1.013507E+01,-6.763908E-01
1.010159E+01,-6.714522E-01
1.00681E+01,-6.664E-01
1.003462E+01,-6.613236E-01
1.000113E+01,-6.563715E-01
9.967656E+00,-6.515061E-01
9.934178E+00,-6.466222E-01
9.900689E+00,-6.416992E-01
9.867211E+00,-6.367127E-01
9.833722E+00,-6.31835E-01
9.800244E+00,-6.268812E-01
9.766767E+00,-6.21944E-01
9.733278E+00,-6.172569E-01
9.6998E+00,-6.124267E-01
9.666322E+00,-6.075864E-01
9.632833E+00,-6.027913E-01
9.599356E+00,-5.981968E-01
9.565867E+00,-5.934331E-01
9.532389E+00,-5.887282E-01
9.498911E+00,-5.840533E-01
9.465422E+00,-5.79194E-01
9.431944E+00,-5.748043E-01
9.398456E+00,-5.698585E-01
9.364978E+00,-5.654268E-01
9.3315E+00,-5.606971E-01
9.298011E+00,-5.562408E-01
9.264533E+00,-5.516107E-01
9.231056E+00,-5.470507E-01
9.197567E+00,-5.425786E-01
9.164089E+00,-5.380462E-01
9.1306E+00,-5.335862E-01
9.097122E+00,-5.291571E-01
9.063644E+00,-5.246329E-01
9.030156E+00,-5.203425E-01
8.996678E+00,-5.15827E-01
8.9632E+00,-5.11521E-01
8.929711E+00,-5.070586E-01
8.896233E+00,-5.026246E-01
8.862744E+00,-4.984822E-01
8.829267E+00,-4.940083E-01
8.795789E+00,-4.896962E-01
8.7623E+00,-4.854839E-01
8.728822E+00,-4.810595E-01
8.695333E+00,-4.768879E-01
8.661856E+00,-4.726916E-01
8.628378E+00,-4.684233E-01
8.594889E+00,-4.642148E-01
8.561411E+00,-4.600695E-01
8.528044E+00,-4.559043E-01
8.494444E+00,-4.517794E-01
8.460967E+00,-4.476653E-01
8.427478E+00,-4.4347E-01
8.394E+00,-4.394587E-01
8.360522E+00,-4.354272E-01
8.327033E+00,-4.312916E-01
8.293556E+00,-4.27478E-01
8.260078E+00,-4.234297E-01
8.226589E+00,-4.194956E-01
8.193111E+00,-4.156311E-01
8.159622E+00,-4.114964E-01
8.126144E+00,-4.07532E-01
8.092667E+00,-4.037442E-01
8.059178E+00,-3.998347E-01
8.0257E+00,-3.959319E-01
7.992211E+00,-3.920858E-01
7.958733E+00,-3.883504E-01
7.925256E+00,-3.845568E-01
7.891767E+00,-3.806969E-01
7.858289E+00,-3.768537E-01
7.8248E+00,-3.730105E-01
7.791322E+00,-3.692847E-01
7.757844E+00,-3.655672E-01
7.724356E+00,-3.619381E-01
7.690878E+00,-3.582684E-01
7.6574E+00,-3.545986E-01
7.623911E+00,-3.510469E-01
7.590433E+00,-3.475177E-01
7.556944E+00,-3.437884E-01
7.523467E+00,-3.402304E-01
7.489989E+00,-3.365873E-01
7.4565E+00,-3.330741E-01
7.423022E+00,-3.297836E-01
7.389544E+00,-3.261911E-01
7.356056E+00,-3.226027E-01
7.322578E+00,-3.192542E-01
7.289089E+00,-3.156804E-01
7.255611E+00,-3.123403E-01
7.222133E+00,-3.091055E-01
7.188644E+00,-3.056313E-01
7.155167E+00,-3.023214E-01
7.121689E+00,-2.991138E-01
7.0882E+00,-2.958194E-01
7.054722E+00,-2.924354E-01
7.021233E+00,-2.893371E-01
6.987756E+00,-2.859522E-01
6.954278E+00,-2.826191E-01
6.920789E+00,-2.794663E-01
6.887311E+00,-2.762338E-01
6.853822E+00,-2.730094E-01
6.820344E+00,-2.698381E-01
6.786867E+00,-2.666854E-01
6.753378E+00,-2.636367E-01
6.7199E+00,-2.604106E-01
6.686422E+00,-2.572298E-01
6.652933E+00,-2.541715E-01
6.619456E+00,-2.511128E-01
6.585967E+00,-2.480364E-01
6.552489E+00,-2.45163E-01
6.519011E+00,-2.419753E-01
6.485522E+00,-2.390002E-01
6.452044E+00,-2.359047E-01
6.418567E+00,-2.328765E-01
6.385078E+00,-2.299717E-01
6.3516E+00,-2.27042E-01
6.318111E+00,-2.240743E-01
6.284633E+00,-2.211971E-01
6.251156E+00,-2.183539E-01
6.217667E+00,-2.153856E-01
6.184189E+00,-2.125907E-01
6.1507E+00,-2.098316E-01
6.117222E+00,-2.06938E-01
6.083744E+00,-2.042093E-01
6.050256E+00,-2.015121E-01
6.016778E+00,-1.987048E-01
5.9833E+00,-1.959788E-01
5.949811E+00,-1.932504E-01
5.916333E+00,-1.905857E-01
5.882844E+00,-1.879947E-01
5.849367E+00,-1.853292E-01
5.815889E+00,-1.826477E-01
5.7824E+00,-1.801147E-01
5.748922E+00,-1.774731E-01
5.715433E+00,-1.748255E-01
5.681956E+00,-1.722975E-01
5.648478E+00,-1.697569E-01
5.614989E+00,-1.671331E-01
5.581511E+00,-1.646353E-01
5.548033E+00,-1.621232E-01
5.514544E+00,-1.595348E-01
5.481067E+00,-1.571746E-01
5.447578E+00,-1.547592E-01
5.4141E+00,-1.524102E-01
5.380622E+00,-1.497937E-01
5.347133E+00,-1.474254E-01
5.313656E+00,-1.45158E-01
5.280178E+00,-1.427248E-01
5.246689E+00,-1.403972E-01
5.213211E+00,-1.38115E-01
5.179722E+00,-1.357301E-01
5.146244E+00,-1.334754E-01
5.112767E+00,-1.3112E-01
5.079278E+00,-1.289813E-01
5.0458E+00,-1.26661E-01
5.0124E+00,-1.244901E-01
4.978833E+00,-1.223294E-01
4.945356E+00,-1.200391E-01
4.911867E+00,-1.178403E-01
4.878389E+00,-1.157742E-01
4.844911E+00,-1.136054E-01
4.811422E+00,-1.115043E-01
4.777944E+00,-1.09614E-01
4.744456E+00,-1.074936E-01
4.710978E+00,-1.054702E-01
4.6775E+00,-1.036389E-01
4.644011E+00,-1.015498E-01
4.610533E+00,-9.962E-02
4.577056E+00,-9.763196E-02
4.543567E+00,-9.553262E-02
4.510089E+00,-9.384644E-02
4.4766E+00,-9.178073E-02
4.443122E+00,-8.978242E-02
4.409644E+00,-8.790819E-02
4.376156E+00,-8.614921E-02
4.342678E+00,-8.435311E-02
4.309189E+00,-8.246665E-02
4.275711E+00,-8.056311E-02
4.252222E+00,-7.911778E-02
4.218744E+00,-7.729755E-02
4.185256E+00,-7.538442E-02
4.151778E+00,-7.357463E-02
4.1183E+00,-7.201549E-02
4.084811E+00,-7.028699E-02
4.051333E+00,-6.86329E-02
4.017844E+00,-6.698159E-02
3.984367E+00,-6.514027E-02
3.950889E+00,-6.354782E-02
3.9174E+00,-6.199179E-02
3.883922E+00,-6.038274E-02
3.850433E+00,-5.870413E-02
3.816956E+00,-5.716834E-02
3.783478E+00,-5.566927E-02
3.749989E+00,-5.419386E-02
3.716511E+00,-5.23848E-02
3.683022E+00,-5.124883E-02
3.649544E+00,-4.987452E-02
3.616067E+00,-4.850319E-02
3.582578E+00,-4.716476E-02
3.5491E+00,-4.57562E-02
3.515622E+00,-4.382401E-02
3.482133E+00,-4.287203E-02
3.448656E+00,-4.128765E-02
3.415178E+00,-4.013188E-02
3.381689E+00,-3.88883E-02
3.348211E+00,-3.766153E-02
3.314722E+00,-3.653532E-02
3.281244E+00,-3.512366E-02
3.247767E+00,-3.394468E-02
3.214278E+00,-3.28672E-02
3.1808E+00,-3.172696E-02
3.147311E+00,-3.057682E-02
3.113833E+00,-2.951054E-02
3.080356E+00,-2.824231E-02
3.046867E+00,-2.713797E-02
3.013389E+00,-2.601335E-02
2.9799E+00,-2.494918E-02
2.946422E+00,-2.387219E-02
2.912944E+00,-2.286214E-02
2.879456E+00,-2.175783E-02
2.845978E+00,-2.082663E-02
2.8125E+00,-1.999649E-02
2.779011E+00,-1.89909E-02
2.745533E+00,-1.791018E-02
2.712044E+00,-1.691071E-02
2.678567E+00,-1.5982E-02
2.645089E+00,-1.533611E-02
2.6116E+00,-1.435629E-02
2.578122E+00,-1.350981E-02
2.544644E+00,-1.276319E-02
2.511156E+00,-1.190211E-02
2.477678E+00,-1.119774E-02
2.444189E+00,-1.047771E-02
2.410711E+00,-9.757566E-03
2.377233E+00,-8.971705E-03
2.343744E+00,-8.275086E-03
2.310267E+00,-7.682208E-03
2.276789E+00,-6.807903E-03
2.2433E+00,-6.038066E-03
2.209822E+00,-5.243639E-03
2.176333E+00,-4.580461E-03
2.142856E+00,-3.965625E-03
2.109378E+00,-3.251617E-03
2.075889E+00,-2.665082E-03
2.042411E+00,-2.063491E-03
2.008922E+00,-1.529118E-03
1.975444E+00,-9.230665E-04
1.941967E+00,-3.569187E-04
1.908478E+00,5.407865E-05
1.875E+00,6.667972E-04
1.841511E+00,1.106084E-03
1.808033E+00,1.471875E-03
1.774556E+00,1.930548E-03
1.741067E+00,2.216482E-03
1.707589E+00,2.639438E-03
1.674111E+00,2.902414E-03
1.640622E+00,3.147677E-03
1.607144E+00,3.574765E-03
1.573656E+00,3.620469E-03
1.540178E+00,4.045748E-03
1.5067E+00,4.245435E-03
1.473211E+00,4.538199E-03
1.439733E+00,4.714768E-03
1.406256E+00,4.80505E-03
1.372767E+00,5.245504E-03
1.339289E+00,5.373669E-03
1.3058E+00,5.632917E-03
1.272322E+00,5.83084E-03
1.238844E+00,6.090828E-03
1.205356E+00,6.16489E-03
1.171878E+00,6.184675E-03
0E+00,6.198791E-03
8.035778E-01,6.2619E-03
1.1384E+00,6.386378E-03
8.370556E-01,6.523568E-03
1.104911E+00,6.533907E-03
9.040222E-01,6.547663E-03
8.705333E-01,6.573786E-03
9.375E-01,6.619143E-03
1.004467E+00,6.640015E-03
1.071433E+00,6.666732E-03
1.037944E+00,6.7066E-03
9.709889E-01,6.738856E-03
