t,x,y
2.221878E+00,3.253084E-03,3.836791E-03
2.238578E+00,2.933726E-03,3.585128E-03
2.255289E+00,3.403784E-03,3.395828E-03
2.271989E+00,3.39283E-03,3.22098E-03
2.2887E+00,2.780854E-03,3.003251E-03
2.305411E+00,2.631255E-03,2.858454E-03
2.322111E+00,2.507179E-03,2.790792E-03
2.338822E+00,2.871239E-03,2.745982E-03
2.355522E+00,2.147224E-03,2.448701E-03
2.372233E+00,1.520639E-03,2.313648E-03
2.388933E+00,1.852695E-03,2.287173E-03
2.405644E+00,1.888127E-03,2.312616E-03
2.422333E+00,1.833995E-03,2.243408E-03
2.439056E+00,1.352953E-03,1.963181E-03
2.455756E+00,1.644416E-03,1.68678E-03
2.472467E+00,1.71122E-03,1.59569E-03
2.489167E+00,1.446153E-03,1.668954E-03
2.505878E+00,1.29642E-03,1.295079E-03
2.522578E+00,1.255356E-03,1.243245E-03
2.539289E+00,1.222406E-03,1.118355E-03
2.555989E+00,1.47083E-03,1.175762E-03
2.5727E+00,1.140616E-03,6.833239E-04
2.5894E+00,1.374629E-03,6.939866E-04
2.606111E+00,4.527876E-04,2.312646E-04
2.622822E+00,9.768511E-04,1.822222E-04
2.639522E+00,4.647322E-04,-8.146954E-05
2.656233E+00,8.49064E-04,-1.513475E-04
2.672933E+00,4.427987E-04,-6.67901E-04
2.689644E+00,3.921486E-04,-6.517137E-04
2.706344E+00,1.89333E-04,-1.166949E-03
2.723056E+00,4.721707E-04,-1.402852E-03
2.739756E+00,8.31572E-04,-1.362397E-03
2.756467E+00,4.276101E-04,-1.722904E-03
2.773167E+00,9.039863E-04,-1.909046E-03
2.789878E+00,9.822462E-04,-2.232581E-03
2.806578E+00,8.774326E-04,-2.624356E-03
2.823289E+00,2.15405E-03,-3.000266E-03
2.839989E+00,1.987432E-03,-3.253873E-03
2.8567E+00,1.519614E-03,-3.719447E-03
2.8734E+00,1.954515E-03,-3.856917E-03
2.890111E+00,1.36505E-03,-4.185547E-03
2.906811E+00,2.530897E-03,-4.570376E-03
2.923522E+00,1.930535E-03,-4.75143E-03
2.940222E+00,2.497156E-03,-5.232135E-03
2.956933E+00,2.472184E-03,-5.555087E-03
2.973644E+00,2.569672E-03,-5.905466E-03
2.990344E+00,3.079146E-03,-6.040228E-03
3.007056E+00,3.268842E-03,-6.588538E-03
3.023756E+00,2.306512E-03,-6.887808E-03
3.040467E+00,2.841874E-03,-7.000108E-03
3.057167E+00,3.018437E-03,-7.047084E-03
3.073878E+00,3.148348E-03,-7.665591E-03
3.090578E+00,3.14677E-03,-7.925092E-03
3.107289E+00,2.379707E-03,-8.383885E-03
3.123989E+00,3.535828E-03,-8.63585E-03
3.1407E+00,3.19052E-03,-9.040724E-03
3.1574E+00,3.044857E-03,-9.435971E-03
3.174111E+00,2.738246E-03,-9.709292E-03
3.190811E+00,2.431457E-03,-1.002964E-02
3.207522E+00,3.245277E-03,-1.022624E-02
3.224222E+00,2.668572E-03,-1.042805E-02
3.240933E+00,2.911814E-03,-1.069294E-02
3.257633E+00,2.601488E-03,-1.109251E-02
3.274344E+00,2.357932E-03,-1.150264E-02
3.291056E+00,2.67119E-03,-1.170952E-02
3.307756E+00,1.399096E-03,-1.207049E-02
3.324467E+00,1.829366E-03,-1.254878E-02
3.341167E+00,1.875382E-03,-1.2669E-02
3.357878E+00,1.911144E-03,-1.321897E-02
3.374678E+00,1.979867E-03,-1.324735E-02
3.391289E+00,1.77961E-03,-1.373507E-02
3.407989E+00,1.72591E-03,-1.387635E-02
3.4247E+00,1.454988E-03,-1.43235E-02
3.4414E+00,1.174302E-03,-1.480955E-02
3.458111E+00,1.200383E-03,-1.493102E-02
3.474811E+00,7.156204E-04,-1.523024E-02
3.491522E+00,8.432402E-04,-1.562684E-02
3.508222E+00,1.374747E-03,-1.583905E-02
3.524933E+00,6.548341E-04,-1.634072E-02
3.541633E+00,6.456633E-04,-1.665979E-02
3.558344E+00,7.724612E-04,-1.733831E-02
3.575044E+00,3.821669E-04,-1.766188E-02
3.591756E+00,1.148952E-03,-1.78548E-02
3.608456E+00,8.864659E-04,-1.829142E-02
3.625167E+00,3.490158E-05,-1.869891E-02
3.641878E+00,6.528727E-05,-1.923955E-02
3.658578E+00,8.548998E-04,-1.952023E-02
3.675278E+00,1.245598E-03,-1.990578E-02
3.691989E+00,5.725038E-04,-2.026561E-02
3.7087E+00,6.100269E-04,-2.091739E-02
3.725411E+00,3.301884E-04,-2.135602E-02
3.742111E+00,1.185835E-03,-2.163397E-02
3.758811E+00,8.447365E-04,-2.230224E-02
3.775522E+00,1.365365E-03,-2.258425E-02
3.792222E+00,1.957139E-03,-2.315303E-02
3.808933E+00,1.761155E-03,-2.364992E-02
3.825633E+00,1.328329E-03,-2.431033E-02
3.842344E+00,1.838011E-03,-2.448539E-02
3.859044E+00,2.064845E-03,-2.505335E-02
3.875756E+00,2.075264E-03,-2.570377E-02
3.892456E+00,2.214804E-03,-2.620765E-02
3.909167E+00,3.139561E-03,-2.656086E-02
3.925867E+00,2.677571E-03,-2.707815E-02
3.942578E+00,2.411262E-03,-2.740487E-02
3.959278E+00,2.916786E-03,-2.803702E-02
3.975989E+00,3.183598E-03,-2.871178E-02
3.992689E+00,3.025342E-03,-2.913419E-02
4.0094E+00,3.029264E-03,-2.954303E-02
4.026111E+00,3.066013E-03,-3.021469E-02
4.042811E+00,3.040038E-03,-3.060995E-02
4.059522E+00,3.322614E-03,-3.130577E-02
4.076222E+00,3.126127E-03,-3.170208E-02
4.092933E+00,3.058581E-03,-3.205355E-02
4.109633E+00,3.09445E-03,-3.280283E-02
4.126344E+00,3.30336E-03,-3.320859E-02
4.143044E+00,3.192659E-03,-3.346874E-02
4.159756E+00,2.918119E-03,-3.419427E-02
4.176456E+00,3.256624E-03,-3.449358E-02
4.193167E+00,3.154834E-03,-3.50588E-02
4.209867E+00,3.473715E-03,-3.538059E-02
4.226578E+00,3.359432E-03,-3.568583E-02
4.243278E+00,3.136478E-03,-3.643457E-02
4.259989E+00,3.07967E-03,-3.678397E-02
4.276689E+00,3.581958E-03,-3.733058E-02
4.2934E+00,3.46671E-03,-3.762555E-02
4.3101E+00,3.36101E-03,-3.792997E-02
4.326811E+00,3.772283E-03,-3.857091E-02
4.343522E+00,3.401597E-03,-3.88071E-02
4.360222E+00,3.526196E-03,-3.904025E-02
4.376933E+00,3.593147E-03,-3.972249E-02
4.393633E+00,3.744112E-03,-4.031753E-02
4.410344E+00,3.606975E-03,-4.078897E-02
4.427078E+00,3.484873E-03,-4.137525E-02
4.443756E+00,3.059302E-03,-4.176232E-02
4.460456E+00,3.134402E-03,-4.249758E-02
4.477167E+00,2.918762E-03,-4.289551E-02
4.493867E+00,3.140193E-03,-4.326243E-02
4.510578E+00,2.556902E-03,-4.341818E-02
4.527278E+00,2.916685E-03,-4.410312E-02
4.543989E+00,3.158594E-03,-4.485492E-02
4.560689E+00,3.09343E-03,-4.525816E-02
4.5774E+00,3.043622E-03,-4.57228E-02
4.5941E+00,2.894037E-03,-4.654147E-02
4.610811E+00,3.114428E-03,-4.724895E-02
4.627511E+00,2.918506E-03,-4.769547E-02
4.644222E+00,2.358163E-03,-4.856238E-02
4.660922E+00,2.49796E-03,-4.903438E-02
4.677633E+00,1.218866E-03,-5.000262E-02
4.694344E+00,9.302473E-04,-5.015349E-02
4.711044E+00,-2.107747E-04,-5.141221E-02
4.727756E+00,8.676152E-04,-5.178044E-02
4.744456E+00,1.270416E-04,-5.26411E-02
4.761167E+00,-2.008028E-06,-5.32992E-02
4.777867E+00,1.602102E-04,-5.390478E-02
4.794578E+00,4.936378E-04,-5.480656E-02
4.811278E+00,2.661187E-04,-5.541932E-02
4.827989E+00,1.15133E-04,-5.615329E-02
4.844689E+00,8.926109E-05,-5.667492E-02
4.8614E+00,-9.201925E-05,-5.734794E-02
4.8781E+00,1.388951E-04,-5.816678E-02
4.894811E+00,3.556614E-04,-5.849398E-02
4.911511E+00,1.014745E-03,-5.919408E-02
4.928222E+00,6.400098E-04,-6.001273E-02
4.944922E+00,9.254178E-04,-6.055876E-02
4.961633E+00,7.769125E-04,-6.129374E-02
4.978333E+00,7.390739E-04,-6.225586E-02
4.995044E+00,6.282879E-04,-6.265372E-02
5.011756E+00,7.300843E-04,-6.384703E-02
5.028456E+00,4.92004E-04,-6.419545E-02
5.045167E+00,6.416496E-04,-6.493423E-02
5.062111E+00,5.328487E-04,-6.568284E-02
5.078578E+00,4.384332E-04,-6.618142E-02
5.095278E+00,4.581064E-04,-6.701524E-02
5.111989E+00,4.426078E-04,-6.743973E-02
5.128689E+00,3.939328E-04,-6.823575E-02
5.1454E+00,3.37018E-04,-6.929261E-02
5.1621E+00,3.587864E-04,-6.976045E-02
5.178811E+00,4.138954E-04,-7.048784E-02
5.195589E+00,4.033424E-04,-7.104514E-02
5.212222E+00,1.123565E-04,-7.204922E-02
5.228922E+00,2.048767E-05,-7.256091E-02
5.245633E+00,-3.612083E-04,-7.339706E-02
5.262333E+00,-1.232548E-04,-7.378896E-02
5.279044E+00,-3.745658E-04,-7.460936E-02
5.295744E+00,-4.096273E-04,-7.552558E-02
5.312456E+00,-4.856058E-04,-7.613676E-02
5.329156E+00,-8.077694E-04,-7.707153E-02
5.345867E+00,-8.803313E-04,-7.76728E-02
5.362578E+00,-9.494215E-04,-7.828152E-02
5.379278E+00,-9.896134E-04,-7.872302E-02
5.395978E+00,-1.208334E-03,-7.9733E-02
5.412689E+00,-1.363096E-03,-8.050423E-02
5.4294E+00,-1.311871E-03,-8.117249E-02
5.4461E+00,-1.595887E-03,-8.186389E-02
5.462811E+00,-1.685984E-03,-8.263741E-02
5.479511E+00,-1.693942E-03,-8.342428E-02
5.496222E+00,-1.612208E-03,-8.377183E-02
5.512922E+00,-1.502567E-03,-8.444768E-02
5.529633E+00,-1.7756E-03,-8.521517E-02
5.546333E+00,-1.406418E-03,-8.616821E-02
5.563044E+00,-1.536912E-03,-8.686932E-02
5.579744E+00,-1.991933E-03,-8.73202E-02
5.596456E+00,-1.434917E-03,-8.824636E-02
5.613156E+00,-1.73346E-03,-8.903365E-02
5.629922E+00,-1.705123E-03,-8.965545E-02
5.646567E+00,-1.489613E-03,-9.063445E-02
5.663278E+00,-1.701623E-03,-9.143094E-02
5.679978E+00,-1.590742E-03,-9.210351E-02
5.696689E+00,-1.452284E-03,-9.30674E-02
5.713389E+00,-1.438177E-03,-9.372737E-02
5.7301E+00,-1.329205E-03,-9.469337E-02
5.746811E+00,-1.343805E-03,-9.551302E-02
5.763511E+00,-1.156316E-03,-9.631325E-02
5.780222E+00,-9.386228E-04,-9.692073E-02
5.796922E+00,-1.010922E-03,-9.769898E-02
5.813633E+00,-5.843596E-04,-9.8661E-02
5.830333E+00,-7.058112E-04,-9.931686E-02
5.847044E+00,-5.864698E-04,-1.002434E-01
5.863744E+00,-5.393633E-04,-1.010534E-01
5.880456E+00,-4.495846E-04,-1.018836E-01
5.897156E+00,-3.980817E-04,-1.028437E-01
5.913867E+00,-3.047647E-04,-1.038234E-01
5.930567E+00,-3.821426E-04,-1.046901E-01
5.947278E+00,-2.880971E-04,-1.055204E-01
5.963978E+00,-3.012068E-04,-1.065105E-01
5.980689E+00,-1.894316E-05,-1.074069E-01
5.997389E+00,6.04718E-04,-1.079778E-01
6.0141E+00,4.134005E-04,-1.090023E-01
6.0308E+00,4.801626E-04,-1.09935E-01
6.047511E+00,6.008966E-04,-1.108216E-01
6.064222E+00,5.535134E-04,-1.115198E-01
6.080922E+00,6.309552E-04,-1.124011E-01
6.097633E+00,4.755458E-04,-1.130717E-01
6.114333E+00,7.120694E-04,-1.141615E-01
6.131044E+00,6.073534E-04,-1.148533E-01
6.147744E+00,4.930886E-04,-1.157733E-01
6.164456E+00,5.413419E-04,-1.167622E-01
6.181156E+00,3.586618E-04,-1.175103E-01
6.197867E+00,2.746967E-04,-1.183899E-01
6.214567E+00,2.281839E-04,-1.194749E-01
6.231278E+00,1.986035E-04,-1.204443E-01
6.247978E+00,1.956562E-04,-1.213058E-01
6.264689E+00,-1.876662E-04,-1.220567E-01
6.281389E+00,-1.695192E-05,-1.228378E-01
6.2981E+00,-1.507691E-04,-1.238267E-01
6.3148E+00,-1.326616E-04,-1.245445E-01
6.331511E+00,3.091686E-05,-1.256875E-01
6.348211E+00,-2.78677E-04,-1.265799E-01
6.364922E+00,-3.015129E-04,-1.273481E-01
6.381622E+00,-3.542126E-04,-1.284912E-01
6.398333E+00,-5.247898E-04,-1.293257E-01
6.415044E+00,-5.218226E-04,-1.303892E-01
6.431744E+00,-8.500245E-04,-1.312393E-01
6.448456E+00,-1.243394E-03,-1.322395E-01
6.465156E+00,-1.050221E-03,-1.331946E-01
6.481867E+00,-1.308573E-03,-1.338247E-01
6.498567E+00,-1.437252E-03,-1.349175E-01
6.515278E+00,-1.382619E-03,-1.357274E-01
6.531978E+00,-1.563714E-03,-1.364539E-01
6.548733E+00,-1.746245E-03,-1.376185E-01
6.565389E+00,-1.51206E-03,-1.387362E-01
6.5821E+00,-1.649384E-03,-1.396712E-01
6.5988E+00,-1.662851E-03,-1.402806E-01
6.615511E+00,-1.601697E-03,-1.41238E-01
6.632211E+00,-1.592824E-03,-1.420623E-01
6.648922E+00,-1.511028E-03,-1.43198E-01
6.665622E+00,-1.587434E-03,-1.441205E-01
6.682333E+00,-1.413925E-03,-1.450854E-01
6.699033E+00,-1.560856E-03,-1.459929E-01
6.715744E+00,-1.659048E-03,-1.469059E-01
6.732444E+00,-1.531267E-03,-1.478836E-01
6.749156E+00,-1.63109E-03,-1.488567E-01
6.7658E+00,-1.502743E-03,-1.499022E-01
6.782567E+00,-1.425225E-03,-1.508279E-01
6.799267E+00,-1.31639E-03,-1.518769E-01
6.815978E+00,-7.557468E-04,-1.527402E-01
6.832689E+00,-7.296213E-04,-1.536978E-01
6.849389E+00,-5.411562E-04,-1.549559E-01
6.8661E+00,-5.385824E-04,-1.559473E-01
6.8828E+00,-3.527414E-04,-1.566773E-01
6.899511E+00,-2.949962E-04,-1.578106E-01
6.916211E+00,-1.399367E-04,-1.588746E-01
6.932922E+00,2.586581E-04,-1.597642E-01
6.949622E+00,4.414139E-04,-1.609152E-01
6.966333E+00,4.521997E-04,-1.619437E-01
6.983033E+00,6.784576E-04,-1.629535E-01
6.999744E+00,7.403143E-04,-1.638638E-01
7.016444E+00,1.066663E-03,-1.64971E-01
7.033156E+00,8.754467E-04,-1.660189E-01
7.049856E+00,1.384061E-03,-1.670023E-01
7.066567E+00,1.514435E-03,-1.680163E-01
7.083278E+00,1.559236E-03,-1.690764E-01
7.099978E+00,1.737705E-03,-1.703688E-01
7.116689E+00,1.732383E-03,-1.711566E-01
7.133389E+00,1.798959E-03,-1.722163E-01
7.1501E+00,1.758462E-03,-1.73234E-01
7.1668E+00,1.778566E-03,-1.744797E-01
7.183511E+00,1.680747E-03,-1.754162E-01
7.200211E+00,1.70284E-03,-1.764601E-01
7.216922E+00,2.017355E-03,-1.777317E-01
7.233622E+00,1.807473E-03,-1.789297E-01
7.250333E+00,1.8853E-03,-1.798862E-01
7.267033E+00,1.986631E-03,-1.809895E-01
7.283678E+00,1.942714E-03,-1.822015E-01
7.300444E+00,2.021281E-03,-1.831356E-01
7.317156E+00,1.966912E-03,-1.842353E-01
7.333856E+00,1.900454E-03,-1.850695E-01
7.350567E+00,1.748602E-03,-1.863851E-01
7.367267E+00,1.758009E-03,-1.874305E-01
7.383978E+00,1.542049E-03,-1.882958E-01
7.400678E+00,9.949864E-04,-1.895319E-01
7.417389E+00,7.797594E-04,-1.907825E-01
7.434089E+00,6.611727E-04,-1.919795E-01
7.4508E+00,4.844715E-04,-1.929911E-01
7.467511E+00,5.798213E-04,-1.941426E-01
7.484211E+00,4.0419E-04,-1.950149E-01
7.500922E+00,3.285221E-04,-1.962751E-01
7.517622E+00,1.509998E-04,-1.972553E-01
7.534333E+00,-2.972576E-04,-1.983991E-01
7.551033E+00,-1.077932E-04,-1.996057E-01
7.567744E+00,-2.792725E-04,-2.007323E-01
7.584444E+00,-5.270421E-04,-2.018703E-01
7.601156E+00,-6.473047E-04,-2.028983E-01
7.617756E+00,-8.012724E-04,-2.040906E-01
7.634567E+00,-1.000263E-03,-2.05037E-01
7.651267E+00,-1.01315E-03,-2.062859E-01
7.667978E+00,-1.037102E-03,-2.074873E-01
7.684678E+00,-1.008987E-03,-2.08457E-01
7.701389E+00,-1.150711E-03,-2.097341E-01
7.718089E+00,-1.159252E-03,-2.108348E-01
7.7348E+00,-1.180068E-03,-2.120822E-01
7.7515E+00,-9.909353E-04,-2.132062E-01
7.768211E+00,-1.262385E-03,-2.141712E-01
7.784922E+00,-1.195547E-03,-2.1523E-01
7.801622E+00,-1.220863E-03,-2.163147E-01
7.818333E+00,-1.095706E-03,-2.176621E-01
7.835033E+00,-1.131445E-03,-2.187698E-01
7.851744E+00,-8.290425E-04,-2.200237E-01
7.868444E+00,-1.217468E-03,-2.211683E-01
7.885156E+00,-1.058616E-03,-2.223409E-01
7.901856E+00,-8.533864E-04,-2.235413E-01
7.918567E+00,-9.908629E-04,-2.246711E-01
7.935267E+00,-7.108073E-04,-2.257509E-01
7.951978E+00,-5.0112E-04,-2.270268E-01
7.968678E+00,-3.985125E-04,-2.281933E-01
7.985389E+00,-2.91522E-04,-2.293405E-01
8.002089E+00,-4.666071E-04,-2.30675E-01
8.0188E+00,-1.839815E-04,-2.317547E-01
8.0355E+00,9.039902E-05,-2.331688E-01
8.052211E+00,7.211707E-04,-2.340903E-01
8.068911E+00,7.485572E-04,-2.353908E-01
8.085622E+00,8.865212E-04,-2.364661E-01
8.102322E+00,9.387383E-04,-2.37789E-01
8.119033E+00,1.80505E-03,-2.38929E-01
8.135744E+00,1.672661E-03,-2.402993E-01
8.152444E+00,1.669108E-03,-2.415101E-01
8.169156E+00,1.709043E-03,-2.427759E-01
8.185856E+00,4.32858E-03,-2.439301E-01
8.202567E+00,2.64253E-03,-2.453284E-01
8.219267E+00,3.57924E-03,-2.465996E-01
8.235978E+00,5.26988E-03,-2.477185E-01
8.252678E+00,3.131805E-03,-2.490088E-01
8.269389E+00,6.282608E-03,-2.502743E-01
8.286089E+00,5.534726E-03,-2.515193E-01
8.3028E+00,5.829286E-03,-2.528556E-01
8.3195E+00,7.390046E-03,-2.539116E-01
8.336211E+00,7.319604E-03,-2.552575E-01
8.352911E+00,6.917734E-03,-2.56555E-01
8.369622E+00,6.824702E-03,-2.5773E-01
8.386322E+00,7.568842E-03,-2.590283E-01
8.403033E+00,7.748332E-03,-2.60431E-01
8.419733E+00,7.793925E-03,-2.61601E-01
8.436444E+00,7.968365E-03,-2.630446E-01
8.453144E+00,8.672796E-03,-2.641952E-01
8.469856E+00,7.734027E-03,-2.654623E-01
8.486567E+00,8.327061E-03,-2.668661E-01
8.503267E+00,8.53864E-03,-2.680835E-01
8.519978E+00,8.585419E-03,-2.693833E-01
8.536678E+00,8.68807E-03,-2.705957E-01
8.553389E+00,8.949276E-03,-2.719558E-01
8.570089E+00,8.714741E-03,-2.732455E-01
8.5868E+00,9.090033E-03,-2.74632E-01
8.6035E+00,9.389156E-03,-2.758918E-01
8.620211E+00,9.353473E-03,-2.772368E-01
8.636911E+00,9.23284E-03,-2.785408E-01
8.653622E+00,9.269761E-03,-2.798674E-01
8.670322E+00,9.149541E-03,-2.811248E-01
8.687033E+00,9.188872E-03,-2.824231E-01
8.703733E+00,9.308239E-03,-2.837014E-01
8.720444E+00,9.261685E-03,-2.850464E-01
8.737144E+00,9.203977E-03,-2.861651E-01
8.753856E+00,9.15946E-03,-2.876384E-01
8.770556E+00,9.099997E-03,-2.889531E-01
8.787267E+00,9.070567E-03,-2.903664E-01
8.803978E+00,8.800056E-03,-2.918399E-01
8.820678E+00,8.652453E-03,-2.931572E-01
8.837389E+00,8.658862E-03,-2.944151E-01
8.854089E+00,8.620892E-03,-2.957394E-01
8.8708E+00,8.528596E-03,-2.970367E-01
8.8875E+00,8.537132E-03,-2.984441E-01
8.904211E+00,8.21355E-03,-2.997566E-01
8.920911E+00,7.907186E-03,-3.010697E-01
8.937622E+00,7.847333E-03,-3.024722E-01
8.954322E+00,7.848658E-03,-3.038596E-01
8.971033E+00,7.475642E-03,-3.050783E-01
8.987733E+00,7.35091E-03,-3.064411E-01
9.004444E+00,7.122125E-03,-3.077623E-01
9.021144E+00,7.230449E-03,-3.090294E-01
9.037856E+00,7.151333E-03,-3.104423E-01
9.054556E+00,6.779017E-03,-3.117603E-01
9.071267E+00,6.793665E-03,-3.13018E-01
9.087967E+00,6.816979E-03,-3.145632E-01
9.104678E+00,6.827E-03,-3.160648E-01
9.121378E+00,6.677641E-03,-3.174253E-01
9.138089E+00,6.72778E-03,-3.188042E-01
9.154789E+00,6.631965E-03,-3.202698E-01
9.1715E+00,6.504659E-03,-3.216179E-01
9.188211E+00,6.538728E-03,-3.229734E-01
9.204911E+00,6.525053E-03,-3.244249E-01
9.221622E+00,6.680546E-03,-3.258706E-01
9.238322E+00,6.581747E-03,-3.272796E-01
9.255033E+00,6.534793E-03,-3.286466E-01
9.271733E+00,6.59054E-03,-3.300397E-01
9.288444E+00,6.699554E-03,-3.314862E-01
9.305144E+00,6.757482E-03,-3.328847E-01
9.321856E+00,6.945232E-03,-3.341846E-01
9.338556E+00,6.719541E-03,-3.356892E-01
9.355267E+00,6.853774E-03,-3.372096E-01
9.371967E+00,6.67643E-03,-3.38637E-01
9.388678E+00,7.134017E-03,-3.398954E-01
9.405378E+00,7.187995E-03,-3.414942E-01
9.422089E+00,7.556203E-03,-3.428919E-01
9.438789E+00,7.620674E-03,-3.444687E-01
9.4555E+00,7.732917E-03,-3.459124E-01
9.4722E+00,7.704693E-03,-3.472182E-01
9.488911E+00,7.928955E-03,-3.486903E-01
9.505611E+00,7.982297E-03,-3.501999E-01
9.522322E+00,8.093662E-03,-3.516894E-01
9.539033E+00,8.4104E-03,-3.532223E-01
9.555733E+00,8.553559E-03,-3.547936E-01
9.572444E+00,8.617173E-03,-3.561598E-01
9.589144E+00,8.691977E-03,-3.575851E-01
9.605856E+00,8.759779E-03,-3.591358E-01
9.622556E+00,9.132328E-03,-3.605803E-01
9.639267E+00,9.210763E-03,-3.620821E-01
9.655967E+00,9.346886E-03,-3.636067E-01
9.672678E+00,9.359839E-03,-3.649892E-01
9.689378E+00,9.564221E-03,-3.664294E-01
9.706089E+00,9.770519E-03,-3.678933E-01
9.722789E+00,9.696698E-03,-3.693163E-01
9.7395E+00,9.907089E-03,-3.70883E-01
9.7562E+00,9.980991E-03,-3.724344E-01
9.772911E+00,1.007615E-02,-3.739467E-01
9.789611E+00,1.043961E-02,-3.755061E-01
9.806322E+00,1.014563E-02,-3.770896E-01
9.823022E+00,1.060242E-02,-3.78577E-01
9.839733E+00,1.066603E-02,-3.802107E-01
9.856444E+00,1.06308E-02,-3.816867E-01
9.873144E+00,1.068308E-02,-3.833528E-01
9.889856E+00,1.080081E-02,-3.847698E-01
9.906556E+00,1.079621E-02,-3.863865E-01
9.923267E+00,1.08554E-02,-3.878779E-01
9.939967E+00,1.096191E-02,-3.894768E-01
9.956678E+00,1.093289E-02,-3.910471E-01
9.973378E+00,1.100475E-02,-3.925989E-01
9.990089E+00,1.109194E-02,-3.941057E-01
1.000679E+01,1.084966E-02,-3.957726E-01
1.00235E+01,1.075139E-02,-3.973095E-01
1.00402E+01,1.089613E-02,-3.987442E-01
1.005691E+01,1.087271E-02,-4.00419E-01
1.007361E+01,1.085982E-02,-4.019709E-01
1.009032E+01,1.075923E-02,-4.035121E-01
1.010702E+01,1.080771E-02,-4.051594E-01
1.012373E+01,1.063051E-02,-4.066731E-01
1.014043E+01,1.05108E-02,-4.081549E-01
1.015714E+01,1.027956E-02,-4.098928E-01
1.017384E+01,1.039591E-02,-4.115715E-01
1.019056E+01,1.059463E-02,-4.128845E-01
1.020727E+01,1.042319E-02,-4.147476E-01
1.022397E+01,1.0255E-02,-4.162305E-01
1.024068E+01,1.029311E-02,-4.177729E-01
1.025738E+01,1.030056E-02,-4.195229E-01
1.027409E+01,9.977714E-03,-4.211677E-01
1.029079E+01,9.851085E-03,-4.225608E-01
