t,x,y
4.644011E+00,-2.612816E-03,-8.860341E-02
4.6775E+00,-2.504197E-03,-9.080877E-02
4.710978E+00,-2.661201E-03,-9.318638E-02
4.744456E+00,-2.494059E-03,-9.531178E-02
4.777944E+00,-2.44585E-03,-9.777443E-02
4.811422E+00,-2.316811E-03,-9.987476E-02
4.844911E+00,-2.318733E-03,-1.021968E-01
4.878389E+00,-2.453159E-03,-1.046867E-01
4.911867E+00,-2.593504E-03,-1.067639E-01
4.945356E+00,-2.913936E-03,-1.093999E-01
4.978833E+00,-3.134097E-03,-1.116886E-01
5.012311E+00,-3.549043E-03,-1.140915E-01
5.0458E+00,-3.836059E-03,-1.167927E-01
5.079278E+00,-3.747762E-03,-1.192228E-01
5.112767E+00,-4.087291E-03,-1.216779E-01
5.146244E+00,-4.431247E-03,-1.243004E-01
5.179722E+00,-4.672827E-03,-1.268156E-01
5.213211E+00,-4.554776E-03,-1.294904E-01
5.246689E+00,-4.717235E-03,-1.322711E-01
5.280178E+00,-4.457126E-03,-1.352246E-01
5.313656E+00,-4.817373E-03,-1.375922E-01
5.347133E+00,-4.762614E-03,-1.404316E-01
5.380622E+00,-4.529463E-03,-1.433447E-01
5.4141E+00,-5.008921E-03,-1.458663E-01
5.447578E+00,-4.818839E-03,-1.486545E-01
5.481067E+00,-4.704132E-03,-1.517235E-01
5.514544E+00,-4.417256E-03,-1.545539E-01
5.548033E+00,-4.101747E-03,-1.571638E-01
5.581511E+00,-4.072908E-03,-1.599564E-01
5.614989E+00,-3.584388E-03,-1.629712E-01
5.648478E+00,-3.377733E-03,-1.661483E-01
5.681956E+00,-3.438018E-03,-1.688807E-01
5.715433E+00,-3.314663E-03,-1.716374E-01
5.748922E+00,-3.335702E-03,-1.746187E-01
5.7824E+00,-3.322518E-03,-1.777862E-01
5.815889E+00,-2.833145E-03,-1.809169E-01
5.849367E+00,-2.588773E-03,-1.837327E-01
5.882844E+00,-1.799378E-03,-1.868539E-01
5.916333E+00,-1.566684E-03,-1.89934E-01
5.949811E+00,-1.101981E-03,-1.932323E-01
5.9833E+00,-4.547086E-04,-1.964842E-01
6.016778E+00,4.478106E-04,-1.996542E-01
6.050256E+00,1.094834E-03,-2.028656E-01
6.083744E+00,4.090054E-03,-2.059824E-01
6.117222E+00,6.016816E-03,-2.092302E-01
6.1507E+00,7.153441E-03,-2.12808E-01
6.184189E+00,7.214988E-03,-2.161873E-01
6.217667E+00,7.75497E-03,-2.193736E-01
6.251156E+00,8.001253E-03,-2.226114E-01
6.284633E+00,7.830357E-03,-2.261562E-01
6.318111E+00,7.558854E-03,-2.294795E-01
6.3516E+00,7.589953E-03,-2.328555E-01
6.385078E+00,7.51612E-03,-2.36441E-01
6.418567E+00,7.29478E-03,-2.39775E-01
6.452044E+00,7.460563E-03,-2.434006E-01
6.485522E+00,7.107839E-03,-2.470006E-01
6.519011E+00,7.032935E-03,-2.505556E-01
6.552489E+00,7.062712E-03,-2.541932E-01
6.585967E+00,7.060413E-03,-2.577553E-01
6.619456E+00,7.095326E-03,-2.613603E-01
6.652933E+00,7.105749E-03,-2.648802E-01
6.686422E+00,7.140251E-03,-2.686012E-01
6.7199E+00,7.042643E-03,-2.721068E-01
6.753378E+00,7.210825E-03,-2.757484E-01
6.786867E+00,7.198945E-03,-2.794491E-01
6.820344E+00,7.476511E-03,-2.833436E-01
6.853822E+00,7.558598E-03,-2.872063E-01
6.887311E+00,7.78324E-03,-2.908648E-01
6.920789E+00,7.761189E-03,-2.946763E-01
6.954278E+00,8.073631E-03,-2.986513E-01
6.987756E+00,8.146916E-03,-3.025669E-01
7.021233E+00,8.568704E-03,-3.063771E-01
7.054722E+00,8.802912E-03,-3.104689E-01
7.0882E+00,9.082018E-03,-3.142911E-01
7.121678E+00,9.313549E-03,-3.183163E-01
7.155167E+00,9.597224E-03,-3.223387E-01
7.188644E+00,9.715255E-03,-3.262726E-01
7.222133E+00,1.008501E-02,-3.303776E-01
7.255611E+00,1.025689E-02,-3.343285E-01
7.289089E+00,1.041764E-02,-3.383591E-01
7.322578E+00,1.05939E-02,-3.42771E-01
7.356056E+00,1.077122E-02,-3.469813E-01
7.389544E+00,1.079944E-02,-3.510877E-01
7.423022E+00,1.077109E-02,-3.552848E-01
7.4565E+00,1.090021E-02,-3.594422E-01
7.489989E+00,1.092226E-02,-3.637227E-01
7.523467E+00,1.088323E-02,-3.681308E-01
7.556944E+00,1.073103E-02,-3.723594E-01
7.590433E+00,1.089076E-02,-3.766431E-01
7.623911E+00,1.08111E-02,-3.812463E-01
7.6574E+00,1.073514E-02,-3.85577E-01
7.690878E+00,1.050211E-02,-3.900075E-01
7.724356E+00,1.052542E-02,-3.946849E-01
7.757844E+00,1.03277E-02,-3.988886E-01
7.791322E+00,1.007352E-02,-4.034525E-01
7.824811E+00,1.011155E-02,-4.080511E-01
7.858289E+00,1.018974E-02,-4.127648E-01
7.891767E+00,9.908592E-03,-4.171818E-01
7.925256E+00,9.700977E-03,-4.219021E-01
7.958733E+00,9.680875E-03,-4.265632E-01
7.992211E+00,9.675317E-03,-4.313512E-01
8.0257E+00,9.678409E-03,-4.359262E-01
8.059178E+00,9.558649E-03,-4.406153E-01
8.092667E+00,9.291721E-03,-4.453533E-01
8.126144E+00,9.278806E-03,-4.502E-01
8.159622E+00,9.212712E-03,-4.54847E-01
8.193111E+00,9.018515E-03,-4.597024E-01
8.226589E+00,9.207129E-03,-4.645922E-01
8.260078E+00,9.093353E-03,-4.693885E-01
8.293556E+00,9.114209E-03,-4.745531E-01
8.327033E+00,8.969178E-03,-4.793446E-01
8.360522E+00,9.249058E-03,-4.841999E-01
8.394E+00,9.465459E-03,-4.892458E-01
8.427478E+00,9.280738E-03,-4.941663E-01
8.460967E+00,9.560733E-03,-4.991744E-01
8.494444E+00,9.70021E-03,-5.041467E-01
8.527933E+00,9.484125E-03,-5.092395E-01
8.561411E+00,9.734214E-03,-5.144088E-01
8.594889E+00,9.83159E-03,-5.194388E-01
8.628378E+00,1.030412E-02,-5.246279E-01
8.661856E+00,1.054032E-02,-5.297768E-01
8.695344E+00,1.091842E-02,-5.350501E-01
8.728822E+00,1.113525E-02,-5.402909E-01
8.7623E+00,1.129328E-02,-5.45384E-01
8.795789E+00,1.138573E-02,-5.506569E-01
8.829267E+00,1.103165E-02,-5.558989E-01
8.862744E+00,1.145995E-02,-5.614467E-01
8.896233E+00,1.138644E-02,-5.668062E-01
8.929711E+00,1.178925E-02,-5.722136E-01
8.962967E+00,1.152144E-02,-5.776035E-01
8.996678E+00,1.153107E-02,-5.830869E-01
9.030156E+00,1.152748E-02,-5.887064E-01
9.063644E+00,1.172895E-02,-5.941946E-01
9.097122E+00,1.197911E-02,-5.998821E-01
9.1306E+00,1.203596E-02,-6.054256E-01
9.164089E+00,1.191643E-02,-6.111205E-01
9.197567E+00,1.19552E-02,-6.167846E-01
9.231056E+00,1.198783E-02,-6.225686E-01
9.264533E+00,1.223479E-02,-6.280783E-01
9.298011E+00,1.153849E-02,-6.338821E-01
9.3315E+00,1.154762E-02,-6.395762E-01
9.364978E+00,1.168135E-02,-6.452937E-01
9.398467E+00,1.183263E-02,-6.512137E-01
9.431944E+00,1.183091E-02,-6.570482E-01
9.465422E+00,1.170437E-02,-6.628572E-01
9.498911E+00,1.124677E-02,-6.685718E-01
9.532389E+00,1.100697E-02,-6.74578E-01
9.565867E+00,1.08686E-02,-6.804116E-01
9.599356E+00,1.091888E-02,-6.862998E-01
9.632833E+00,1.058738E-02,-6.924464E-01
9.666322E+00,1.059588E-02,-6.983344E-01
9.6998E+00,1.013399E-02,-7.039694E-01
9.733278E+00,1.017825E-02,-7.103209E-01
9.766767E+00,1.003839E-02,-7.161548E-01
9.800244E+00,9.780514E-03,-7.223324E-01
9.833722E+00,1.005733E-02,-7.284347E-01
9.867211E+00,9.665647E-03,-7.347423E-01
9.900689E+00,9.293678E-03,-7.407479E-01
9.934178E+00,9.078617E-03,-7.467223E-01
9.967656E+00,8.892313E-03,-7.530958E-01
1.000113E+01,8.734354E-03,-7.592859E-01
1.003462E+01,9.222138E-03,-7.653441E-01
1.00681E+01,8.907019E-03,-7.716753E-01
1.010158E+01,8.815726E-03,-7.779375E-01
1.013507E+01,8.781745E-03,-7.842897E-01
1.016854E+01,8.986596E-03,-7.906419E-01
1.020203E+01,8.190794E-03,-7.969139E-01
1.023551E+01,8.622396E-03,-8.033178E-01
1.026899E+01,8.399697E-03,-8.09746E-01
1.030248E+01,8.886285E-03,-8.162611E-01
1.033596E+01,8.946223E-03,-8.229355E-01
1.036944E+01,9.11758E-03,-8.294215E-01
1.040292E+01,8.973892E-03,-8.357543E-01
1.04364E+01,8.959597E-03,-8.424123E-01
1.046989E+01,8.950134E-03,-8.490392E-01
1.050337E+01,9.261398E-03,-8.556354E-01
1.053684E+01,9.615065E-03,-8.626016E-01
1.057033E+01,9.972028E-03,-8.691745E-01
1.060381E+01,1.016046E-02,-8.757251E-01
1.06373E+01,1.101527E-02,-8.82847E-01
1.067078E+01,1.04263E-02,-8.896091E-01
1.070426E+01,1.074901E-02,-8.97018E-01
1.073774E+01,1.091436E-02,-9.035299E-01
1.077122E+01,1.081236E-02,-9.104388E-01
1.08047E+01,1.188058E-02,-9.175263E-01
1.083819E+01,1.184167E-02,-9.244744E-01
1.087167E+01,1.130666E-02,-9.311868E-01
1.090516E+01,1.153452E-02,-9.384144E-01
1.093863E+01,1.132122E-02,-9.450093E-01
1.097211E+01,1.15297E-02,-9.521526E-01
1.10056E+01,1.169168E-02,-9.594528E-01
1.103908E+01,1.160049E-02,-9.663759E-01
1.107257E+01,1.149802E-02,-9.735469E-01
1.110604E+01,1.172045E-02,-9.807179E-01
1.113952E+01,1.162087E-02,-9.879406E-01
1.117301E+01,1.153773E-02,-9.950865E-01
1.120649E+01,1.15325E-02,-1.002216E+00
1.123998E+01,1.136681E-02,-1.009602E+00
1.127346E+01,1.154118E-02,-1.016409E+00
1.130693E+01,1.154398E-02,-1.024079E+00
1.134042E+01,1.119858E-02,-1.03142E+00
1.13739E+01,1.132666E-02,-1.038631E+00
1.140738E+01,1.112442E-02,-1.04603E+00
1.144087E+01,1.071316E-02,-1.053148E+00
1.147434E+01,1.013358E-02,-1.060444E+00
1.150783E+01,1.123027E-02,-1.068086E+00
1.154131E+01,1.046651E-02,-1.075248E+00
1.157479E+01,1.048723E-02,-1.082955E+00
1.160828E+01,1.054393E-02,-1.090471E+00
1.164176E+01,9.818609E-03,-1.098011E+00
1.167523E+01,9.480481E-03,-1.105265E+00
1.170872E+01,9.446548E-03,-1.112462E+00
1.17422E+01,9.032071E-03,-1.120239E+00
1.177569E+01,9.171062E-03,-1.128115E+00
1.180917E+01,9.122606E-03,-1.135658E+00
1.184264E+01,9.27678E-03,-1.143362E+00
1.187613E+01,8.502645E-03,-1.150664E+00
1.190961E+01,9.085365E-03,-1.15887E+00
1.194309E+01,8.672782E-03,-1.166248E+00
1.197658E+01,8.205719E-03,-1.173623E+00
1.201006E+01,8.157797E-03,-1.180778E+00
1.204354E+01,8.212668E-03,-1.183393E+00
1.207702E+01,8.381354E-03,-1.180727E+00
1.21105E+01,8.317832E-03,-1.172954E+00
1.214399E+01,9.083545E-03,-1.16506E+00
1.217747E+01,9.228394E-03,-1.157461E+00
1.221096E+01,8.727561E-03,-1.148727E+00
1.224443E+01,8.765928E-03,-1.141001E+00
1.227791E+01,8.983788E-03,-1.132647E+00
1.23114E+01,9.407167E-03,-1.12471E+00
1.234488E+01,9.466292E-03,-1.116354E+00
1.237836E+01,1.023082E-02,-1.109197E+00
1.241184E+01,9.236919E-03,-1.100179E+00
1.244532E+01,1.038841E-02,-1.092603E+00
1.247881E+01,9.808871E-03,-1.084134E+00
1.251229E+01,9.9761E-03,-1.076248E+00
