t,y,vy,ay
2.102700E0,-2.293219E-2,-2.471857E-2,3.215313E-1
2.119389E0,-2.338998E-2,-2.050900E-2,-4.472005E-1
2.136078E0,-2.361673E-2,-3.431850E-2,-1.374978E-1
2.152767E0,-2.453545E-2,-3.489025E-2,7.310317E-2
2.169456E0,-2.478129E-2,-2.210380E-2,6.420462E-1
2.186144E0,-2.527323E-2,-1.982539E-2,5.800968E-2
2.202833E0,-2.544302E-2,-1.558394E-2,-1.354877E-1
2.219522E0,-2.579338E-2,-2.648732E-2,-6.635403E-1
2.236211E0,-2.632711E-2,-3.771586E-2,-7.626910E-1
2.252889E0,-2.705184E-2,-5.163314E-2,-5.066310E-1
2.269578E0,-2.804993E-2,-5.658991E-2,2.853384E-1
2.286267E0,-2.894068E-2,-4.167715E-2,7.557261E-1
2.302956E0,-2.944103E-2,-2.867024E-2,5.514797E-1
2.319644E0,-2.989763E-2,-2.491569E-2,1.347272E-1
2.336333E0,-3.027266E-2,-2.351337E-2,-6.955316E-2
2.353022E0,-3.068246E-2,-2.746795E-2,-2.785430E-1
2.369711E0,-3.118948E-2,-3.310474E-2,-1.414335E-1
2.386400E0,-3.178742E-2,-3.296063E-2,-2.803960E-1
2.403089E0,-3.228963E-2,-3.985978E-2,-8.881668E-1
2.419778E0,-3.311785E-2,-6.378369E-2,2.385247E-1
2.436467E0,-3.441859E-2,-3.997183E-2,1.061649E0
2.453156E0,-3.445202E-2,-1.380832E-2,7.007940E-1
2.469833E0,-3.487932E-2,-2.542020E-2,-5.572699E-1
2.486522E0,-3.530021E-2,-2.997751E-2,-1.484545E-1
2.503211E0,-3.587991E-2,-3.212505E-2,-1.188944E-1
2.519900E0,-3.637247E-2,-3.214460E-2,-2.373343E-1
2.536589E0,-3.695282E-2,-4.037160E-2,-1.520700E-1
2.553278E0,-3.771998E-2,-3.938432E-2,-2.603114E-1
2.569967E0,-3.826738E-2,-4.468207E-2,2.483664E-1
2.586656E0,-3.921137E-2,-3.807158E-2,5.691245E-1
2.603344E0,-3.953813E-2,-1.881429E-2,4.476801E-1
2.620033E0,-3.983935E-2,-2.461437E-2,-3.782483E-1
2.636722E0,-4.035970E-2,-3.314375E-2,-3.265099E-1
2.653411E0,-4.094562E-2,-3.513245E-2,-4.772218E-1
2.670100E0,-4.153234E-2,-4.709345E-2,-2.511215E-1
2.686789E0,-4.251749E-2,-4.843492E-2,2.241153E-1
2.703478E0,-4.314899E-2,-3.526437E-2,6.461785E-1
2.720156E0,-4.369414E-2,-2.828506E-2,3.674934E-1
2.736844E0,-4.409277E-2,-2.232842E-2,-2.257816E-1
2.753533E0,-4.443942E-2,-3.408885E-2,-2.150976E-1
2.770222E0,-4.523058E-2,-3.526936E-2,-2.417572E-1
2.786911E0,-4.561663E-2,-3.508086E-2,-2.542579E-1
2.803600E0,-4.640150E-2,-4.866949E-2,-2.592875E-1
2.820289E0,-4.724111E-2,-4.347342E-2,3.636604E-1
2.836978E0,-4.785255E-2,-3.463063E-2,2.541708E-1
2.853667E0,-4.839700E-2,-3.504678E-2,-1.850509E-2
2.870356E0,-4.902233E-2,-3.638260E-2,1.342161E-1
2.887044E0,-4.961137E-2,-3.058332E-2,1.404273E-1
2.903733E0,-5.004314E-2,-2.992531E-2,-3.013007E-1
2.920422E0,-5.061021E-2,-4.141000E-2,-2.586351E-1
2.937111E0,-5.142531E-2,-4.119421E-2,-1.706656E-1
2.953800E0,-5.198519E-2,-4.258369E-2,1.575938E-1
2.970478E0,-5.284619E-2,-4.111768E-2,1.517390E-1
2.987167E0,-5.335714E-2,-3.289574E-2,7.207282E-1
3.003856E0,-5.394417E-2,-2.120123E-2,-3.972291E-1
3.020544E0,-5.406479E-2,-3.751028E-2,-4.113255E-1
3.037233E0,-5.519618E-2,-4.835550E-2,-2.904951E-1
3.053922E0,-5.567879E-2,-3.627568E-2,1.944068E-1
3.070611E0,-5.640698E-2,-4.635650E-2,-8.616766E-2
3.087300E0,-5.722607E-2,-4.015391E-2,1.726529E-1
3.103989E0,-5.774723E-2,-3.685113E-2,-1.583400E-2
3.120678E0,-5.845608E-2,-4.342791E-2,1.413835E-1
3.137367E0,-5.919676E-2,-3.319877E-2,7.592406E-2
3.154056E0,-5.956418E-2,-3.561911E-2,-1.822346E-1
3.170744E0,-6.038565E-2,-4.533592E-2,-3.927705E-1
3.187422E0,-6.107689E-2,-4.515070E-2,2.813539E-1
3.204111E0,-6.189217E-2,-3.896459E-2,4.030211E-1
3.220800E0,-6.237744E-2,-2.842547E-2,-8.247803E-2
3.237489E0,-6.284095E-2,-4.104751E-2,-2.932153E-1
3.254178E0,-6.374752E-2,-4.362590E-2,-4.493143E-2
3.270867E0,-6.429709E-2,-3.701203E-2,1.622336E-1
3.287556E0,-6.498290E-2,-4.092857E-2,-5.918964E-1
3.304244E0,-6.566319E-2,-5.421618E-2,-6.781219E-2
3.320933E0,-6.679251E-2,-4.963538E-2,4.317005E-1
3.337622E0,-6.731991E-2,-3.259140E-2,6.057955E-1
3.354311E0,-6.788034E-2,-3.243752E-2,1.816273E-1
3.371000E0,-6.840260E-2,-2.671521E-2,-3.432122E-1
3.387689E0,-6.877203E-2,-4.017174E-2,-5.644317E-1
3.404378E0,-6.974345E-2,-5.221750E-2,-2.460519E-1
3.421067E0,-7.051494E-2,-4.437533E-2,2.007397E-1
3.437744E0,-7.122410E-2,-4.543826E-2,-4.466449E-2
3.454433E0,-7.203106E-2,-4.712946E-2,-9.315843E-3
3.471122E0,-7.279718E-2,-4.508339E-2,3.661042E-1
3.487811E0,-7.353584E-2,-3.602588E-2,5.384266E-1
3.504500E0,-7.399964E-2,-2.524090E-2,1.959012E-1
3.521189E0,-7.437833E-2,-2.902943E-2,-8.139564E-1
3.537878E0,-7.496858E-2,-5.218226E-2,-5.385549E-1
3.554567E0,-7.612006E-2,-5.316533E-2,4.757556E-1
3.571256E0,-7.674312E-2,-3.037199E-2,2.802947E-1
3.587944E0,-7.713381E-2,-4.149806E-2,-1.552265E-1
3.604633E0,-7.812824E-2,-4.394961E-2,1.005672E-1
3.621322E0,-7.860075E-2,-3.074257E-2,-5.150000E-2
3.638011E0,-7.915435E-2,-4.666854E-2,-3.248385E-1
3.654700E0,-8.015844E-2,-4.697779E-2,-4.402475E-2
3.671389E0,-8.072237E-2,-4.137414E-2,1.226684E-1
3.688067E0,-8.153896E-2,-4.719690E-2,3.664097E-2
3.704756E0,-8.229717E-2,-3.941622E-2,2.591155E-1
3.721444E0,-8.285458E-2,-3.660800E-2,1.371151E-2
3.738133E0,-8.351907E-2,-4.061975E-2,-3.199976E-1
3.754822E0,-8.421038E-2,-4.635560E-2,-4.504269E-1
3.771511E0,-8.506631E-2,-5.624075E-2,-3.057487E-1
3.788200E0,-8.608757E-2,-5.776170E-2,7.396584E-1
3.804889E0,-8.699427E-2,-3.292255E-2,3.695018E-1
3.821578E0,-8.718645E-2,-3.626669E-2,-6.257152E-2
3.838267E0,-8.820477E-2,-4.712556E-2,-3.995782E-1
3.854956E0,-8.875940E-2,-4.099045E-2,-8.551205E-2
3.871644E0,-8.957294E-2,-5.350157E-2,-8.670121E-2
3.888333E0,-9.054516E-2,-4.589958E-2,6.424104E-1
3.905022E0,-9.110497E-2,-2.857741E-2,-6.007450E-2
3.921700E0,-9.149869E-2,-4.518067E-2,-8.760303E-2
3.938389E0,-9.261250E-2,-4.191228E-2,1.229719E-1
3.955078E0,-9.289763E-2,-2.916195E-2,-1.838268E-1
3.971767E0,-9.358586E-2,-5.331930E-2,-5.964217E-1
3.988456E0,-9.467731E-2,-5.262120E-2,7.477320E-2
4.005144E0,-9.534224E-2,-4.474603E-2,2.866306E-1
4.021833E0,-9.617084E-2,-4.670188E-2,2.062994E-1
4.038522E0,-9.690104E-2,-3.724698E-2,1.876166E-1
4.055211E0,-9.741406E-2,-3.796895E-2,-6.359784E-1
4.071900E0,-9.816836E-2,-5.943555E-2,-4.002958E-1
4.088589E0,-9.939788E-2,-5.677864E-2,4.323889E-1
4.105278E0,-1.000635E-1,-3.836011E-2,4.751146E-1
4.121967E0,-1.006783E-1,-4.214068E-2,-3.401401E-1
4.138656E0,-1.014701E-1,-5.096001E-2,1.260031E-2
4.155333E0,-1.023786E-1,-4.353621E-2,1.822084E-1
4.172022E0,-1.029227E-1,-4.016374E-2,-3.900018E-1
4.188711E0,-1.037192E-1,-5.868874E-2,-6.375269E-1
4.205400E0,-1.048816E-1,-6.426498E-2,6.754067E-1
4.222089E0,-1.058642E-1,-3.626932E-2,4.098830E-1
4.238778E0,-1.060922E-1,-4.099008E-2,8.573449E-2
4.255467E0,-1.072324E-1,-4.742981E-2,-4.630182E-1
4.272156E0,-1.076753E-1,-4.406823E-2,-2.555482E-1
4.288844E0,-1.087033E-1,-6.365700E-2,-5.058099E-1
4.305533E0,-1.098000E-1,-5.987131E-2,2.460560E-1
4.322222E0,-1.107017E-1,-5.354733E-2,8.302864E-1
4.338911E0,-1.115873E-1,-3.538381E-2,5.220618E-1
4.355600E0,-1.118827E-1,-2.945699E-2,1.240390E-1
4.372289E0,-1.125705E-1,-3.764101E-2,-7.044594E-1
4.388978E0,-1.131391E-1,-4.825252E-2,-3.938851E-1
4.405656E0,-1.141806E-1,-5.624508E-2,-4.027151E-1
4.422344E0,-1.150158E-1,-5.690347E-2,2.146015E-1
4.439033E0,-1.160799E-1,-5.339003E-2,2.171960E-1
4.455722E0,-1.167978E-1,-4.537427E-2,4.704876E-1
4.472411E0,-1.175944E-1,-4.082717E-2,-4.023643E-1
4.489100E0,-1.181605E-1,-5.367401E-2,-6.127565E-2
4.505789E0,-1.193859E-1,-5.249171E-2,3.035344E-1
4.522478E0,-1.199126E-1,-3.434301E-2,2.461724E-1
4.539167E0,-1.205322E-1,-4.669386E-2,-1.402433E-1
4.555856E0,-1.214711E-1,-4.322257E-2,3.428878E-1
4.572544E0,-1.219749E-1,-3.016031E-2,-3.014635E-1
4.589233E0,-1.224778E-1,-5.201517E-2,-6.265474E-1
4.605922E0,-1.237110E-1,-5.939821E-2,-1.058135E-1
4.622611E0,-1.244604E-1,-4.785780E-2,3.430094E-1
4.639300E0,-1.253084E-1,-5.087821E-2,-4.459550E-2
4.655978E0,-1.261580E-1,-4.920041E-2,1.510936E-1
4.672667E0,-1.269501E-1,-4.558712E-2,2.445151E-1
4.689356E0,-1.276796E-1,-4.110960E-2,-5.105640E-2
4.706044E0,-1.283222E-1,-4.577510E-2,-1.251658E-1
4.722733E0,-1.292075E-1,-4.840104E-2,-2.682867E-1
4.739422E0,-1.299377E-1,-5.128763E-2,1.110874E-1
4.756111E0,-1.309194E-1,-4.892289E-2,2.717649E-1
4.772800E0,-1.315707E-1,-3.840199E-2,3.027303E-1
4.789489E0,-1.322011E-1,-3.976963E-2,-3.154695E-1
4.806178E0,-1.328981E-1,-4.861113E-2,-1.185516E-1
4.822867E0,-1.338237E-1,-4.665707E-2,-1.229791E-2
4.839556E0,-1.344554E-1,-4.456819E-2,1.408222E-1
4.856244E0,-1.353113E-1,-4.591860E-2,3.317956E-1
4.872922E0,-1.359875E-1,-3.220176E-2,1.037334E-2
4.889611E0,-1.363857E-1,-4.143442E-2,-6.738659E-1
4.906300E0,-1.373705E-1,-6.065284E-2,-5.971924E-1
4.922989E0,-1.384102E-1,-5.969724E-2,2.948076E-1
4.939678E0,-1.393631E-1,-5.074354E-2,5.615851E-1
4.956367E0,-1.401039E-1,-4.011827E-2,2.088107E-1
4.973056E0,-1.407021E-1,-4.251004E-2,-7.939952E-2
4.989744E0,-1.415228E-1,-4.576813E-2,-6.179646E-1
5.006433E0,-1.422298E-1,-5.885613E-2,-7.261274E-2
5.023122E0,-1.434873E-1,-5.613473E-2,-2.434750E-1
5.039811E0,-1.441034E-1,-5.636035E-2,5.047379E-1
5.056500E0,-1.453684E-1,-5.111300E-2,5.962157E-1
5.073189E0,-1.458095E-1,-2.660445E-2,1.034842E-1
5.089878E0,-1.462564E-1,-4.817950E-2,-9.374409E-1
5.106567E0,-1.474176E-1,-6.469406E-2,-5.065051E-1
5.123244E0,-1.484151E-1,-6.053529E-2,3.142656E-1
5.139933E0,-1.494375E-1,-5.587078E-2,7.661019E-1
5.156622E0,-1.502799E-1,-3.545247E-2,4.532804E-1
5.173311E0,-1.506208E-1,-3.511900E-2,-1.008667E-1
5.190000E0,-1.514521E-1,-4.574508E-2,-3.778175E-1
5.206689E0,-1.521477E-1,-4.411968E-2,-1.109820E-1
5.223378E0,-1.529247E-1,-5.020737E-2,-3.051993E-1
5.240067E0,-1.538235E-1,-5.485604E-2,1.602080E-1
5.256756E0,-1.547557E-1,-4.602989E-2,-1.630252E-1
5.273444E0,-1.553598E-1,-5.470272E-2,-5.697310E-2
5.290133E0,-1.565815E-1,-5.694480E-2,-2.026907E-1
5.306822E0,-1.572605E-1,-5.249248E-2,5.313744E-1
5.323511E0,-1.583336E-1,-4.732949E-2,5.538296E-5
5.340200E0,-1.588403E-1,-4.402024E-2,2.372283E-1
5.356878E0,-1.598024E-1,-4.724246E-2,2.362504E-1
5.373567E0,-1.604166E-1,-3.189531E-2,-1.430518E-1
5.390256E0,-1.608670E-1,-4.895029E-2,-6.135955E-1
5.406944E0,-1.620505E-1,-6.079616E-2,-3.174983E-1
5.423633E0,-1.628963E-1,-5.316549E-2,1.855922E-1
5.440322E0,-1.638250E-1,-5.661802E-2,1.958917E-1
5.457011E0,-1.647861E-1,-4.792844E-2,1.194722E-1
5.473700E0,-1.654247E-1,-4.829989E-2,-1.626184E-1
5.490389E0,-1.663982E-1,-5.769240E-2,-3.772015E-1
5.507078E0,-1.673504E-1,-5.899793E-2,3.687495E-1
5.523767E0,-1.683674E-1,-4.789397E-2,9.978639E-2
5.540456E0,-1.689490E-1,-4.956053E-2,2.640503E-1
5.557144E0,-1.700216E-1,-4.753860E-2,-1.353620E-1
5.573833E0,-1.705357E-1,-4.514653E-2,1.161754E-1
5.590522E0,-1.715285E-1,-5.133514E-2,4.929013E-2
5.607200E0,-1.722486E-1,-3.963513E-2,-2.548558E-1
5.623889E0,-1.728510E-1,-5.699624E-2,-1.749395E-1
5.640578E0,-1.741510E-1,-5.517913E-2,4.196672E-1
5.657267E0,-1.746928E-1,-3.338138E-2,4.644535E-2
5.673956E0,-1.752652E-1,-5.428204E-2,-5.181156E-1
5.690644E0,-1.765046E-1,-5.850419E-2,5.427541E-2
5.707333E0,-1.772179E-1,-4.481702E-2,7.236135E-2
5.724022E0,-1.780005E-1,-5.742713E-2,-4.134902E-2
5.740711E0,-1.791347E-1,-5.129340E-2,1.280417E-1
5.757400E0,-1.797125E-1,-4.535197E-2,2.852724E-1
5.774089E0,-1.806485E-1,-4.832677E-2,-3.742853E-1
5.790778E0,-1.813256E-1,-5.240567E-2,-4.218473E-1
5.807467E0,-1.823977E-1,-6.656402E-2,-2.469288E-3
5.824156E0,-1.835473E-1,-5.365784E-2,1.518075E-1
5.840833E0,-1.841881E-1,-5.452579E-2,-1.056697E-1
5.857522E0,-1.853667E-1,-6.478315E-2,-2.700633E-1
5.874211E0,-1.863504E-1,-5.947205E-2,2.490679E-1
5.890900E0,-1.873517E-1,-5.777374E-2,3.336092E-1
5.907589E0,-1.882787E-1,-4.861490E-2,6.168199E-1
5.924278E0,-1.889744E-1,-3.629367E-2,-2.927588E-1
5.940967E0,-1.894901E-1,-5.446998E-2,-6.345835E-1
5.957656E0,-1.907925E-1,-6.661030E-2,-1.440660E-1
5.974344E0,-1.917134E-1,-5.296440E-2,7.242518E-1
5.991033E0,-1.925603E-1,-4.434828E-2,2.623375E-1
6.007722E0,-1.931937E-1,-4.210447E-2,5.173220E-2
6.024411E0,-1.939657E-1,-4.491372E-2,-8.637932E-1
6.041100E0,-1.946928E-1,-6.666034E-2,-8.363207E-2
6.057789E0,-1.961906E-1,-5.890124E-2,5.132726E-1
6.074478E0,-1.966588E-1,-3.626245E-2,5.004661E-1
6.091156E0,-1.974006E-1,-4.840494E-2,-1.269813E-1
6.107844E0,-1.982739E-1,-4.192781E-2,-2.222004E-1
6.124533E0,-1.988001E-1,-4.967553E-2,-3.963950E-1
6.141222E0,-1.999320E-1,-6.257923E-2,-1.053355E-1
6.157911E0,-2.008888E-1,-5.012928E-2,2.760443E-3
6.174600E0,-2.016052E-1,-5.889627E-2,1.784782E-2
6.191289E0,-2.028546E-1,-5.759386E-2,8.789112E-2
6.207978E0,-2.035275E-1,-4.769232E-2,2.564794E-1
6.224667E0,-2.044465E-1,-5.378951E-2,-6.734942E-2
6.241356E0,-2.053229E-1,-4.902162E-2,-1.074407E-1
6.258044E0,-2.060827E-1,-5.518111E-2,1.573394E-1
6.274733E0,-2.071647E-1,-4.925245E-2,-1.596510E-1
6.291422E0,-2.077267E-1,-5.205347E-2,-2.186574E-1
6.308111E0,-2.089022E-1,-6.484877E-2,-3.245150E-1
6.324789E0,-2.098905E-1,-5.874352E-2,8.549562E-1
6.341478E0,-2.108622E-1,-3.961840E-2,1.001704E-1
6.358167E0,-2.112128E-1,-4.649424E-2,-3.344336E-1
6.374856E0,-2.124141E-1,-6.212880E-2,-2.597939E-1
6.391544E0,-2.132866E-1,-4.915587E-2,9.220711E-2
6.408233E0,-2.140548E-1,-5.787518E-2,1.940336E-1
6.424922E0,-2.152183E-1,-4.940933E-2,9.530038E-2
6.441611E0,-2.157040E-1,-4.493863E-2,3.086644E-1
6.458300E0,-2.167182E-1,-4.831251E-2,-3.147164E-1
6.474989E0,-2.173166E-1,-4.789914E-2,-3.565220E-1
6.491678E0,-2.183170E-1,-6.474920E-2,-3.505629E-1
6.508367E0,-2.194777E-1,-6.053828E-2,3.577228E-1
6.525056E0,-2.203376E-1,-4.979549E-2,3.735615E-1
6.541744E0,-2.211398E-1,-4.878291E-2,4.377948E-2
6.558422E0,-2.219654E-1,-4.888435E-2,3.161373E-1
6.575111E0,-2.227709E-1,-3.923672E-2,-6.646585E-1
6.591800E0,-2.232750E-1,-6.375772E-2,-1.406723E-1
6.608489E0,-2.248990E-1,-6.012125E-2,-1.600548E-3
6.625178E0,-2.252817E-1,-4.521011E-2,3.763908E-1
6.641867E0,-2.264080E-1,-6.026733E-2,-7.906599E-2
6.658556E0,-2.272933E-1,-4.390910E-2,-6.421132E-2
6.675244E0,-2.278736E-1,-5.757371E-2,-4.462722E-1
6.691933E0,-2.292150E-1,-6.834398E-2,1.636063E-1
6.708622E0,-2.301548E-1,-4.677938E-2,5.181831E-1
6.725311E0,-2.307764E-1,-4.844397E-2,1.851976E-1
6.742000E0,-2.317717E-1,-4.696906E-2,-7.167279E-1
6.758689E0,-2.323441E-1,-6.304048E-2,-1.542210E-1
6.775378E0,-2.338759E-1,-6.584481E-2,2.908853E-1
6.792067E0,-2.345419E-1,-4.159221E-2,2.956423E-1
6.808744E0,-2.352637E-1,-5.806887E-2,-4.340692E-1
6.825433E0,-2.364794E-1,-6.165071E-2,-9.223062E-2
6.842122E0,-2.373214E-1,-5.514354E-2,6.981883E-2
6.858811E0,-2.383200E-1,-6.195678E-2,-9.335954E-2
6.875500E0,-2.393894E-1,-5.893161E-2,-1.405090E-2
6.892189E0,-2.402870E-1,-5.979310E-2,2.743166E-1
6.908878E0,-2.413852E-1,-5.392483E-2,5.900293E-1
6.925567E0,-2.420869E-1,-3.662205E-2,-8.570229E-2
6.942256E0,-2.426075E-1,-5.371534E-2,-3.829836E-1
6.958944E0,-2.438798E-1,-5.906641E-2,-1.071546E-1
