t,y,vy,ay
6.174556E-1,5.581795E-3,6.472965E-3,-9.861630E-2
6.341444E-1,5.605430E-3,-3.992033E-4,-3.213714E-1
6.508333E-1,5.568470E-3,-3.820575E-3,-3.768447E-2
6.675222E-1,5.477908E-3,-2.302774E-3,1.410154E-2
6.842111E-1,5.491609E-3,-1.846856E-3,3.400142E-2
7.009000E-1,5.416264E-3,-2.643661E-3,-6.833304E-2
7.175889E-1,5.403369E-3,-2.907046E-3,1.447277E-1
7.342778E-1,5.319233E-3,5.159838E-4,2.214372E-1
7.509667E-1,5.420592E-3,6.338831E-3,1.015443E-2
7.676444E-1,5.530739E-3,9.444116E-4,-2.497536E-1
7.843333E-1,5.452104E-3,-3.783001E-3,-1.757395E-1
8.010222E-1,5.404470E-3,-3.722354E-3,1.735688E-1
8.177111E-1,5.327860E-3,8.520856E-4,1.165115E-1
8.344000E-1,5.432911E-3,2.401735E-3,-3.237916E-3
8.510889E-1,5.408024E-3,-1.188961E-3,-1.664892E-1
8.677778E-1,5.393226E-3,-2.309541E-3,7.675897E-2
8.844667E-1,5.330937E-3,3.414045E-4,9.767469E-2
9.011556E-1,5.404622E-3,2.579999E-3,-9.763543E-2
9.178444E-1,5.417052E-3,-3.427691E-3,-4.398360E-2
9.345333E-1,5.290213E-3,-7.908130E-4,8.947219E-2
9.512222E-1,5.390656E-3,2.590079E-3,1.784420E-1
9.679111E-1,5.376664E-3,2.705612E-3,-6.881531E-2
9.845889E-1,5.480933E-3,2.353298E-3,-3.983690E-2
1.001278E0,5.455186E-3,-4.060144E-4,-1.415112E-1
1.017967E0,5.467381E-3,-1.210634E-3,-8.902286E-2
1.034656E0,5.414777E-3,-3.976676E-3,1.743821E-1
1.051344E0,5.334649E-3,3.469971E-3,1.714316E-1
1.068033E0,5.530597E-3,5.165723E-3,-3.142054E-2
1.084722E0,5.507069E-3,-7.354521E-4,-1.676972E-1
1.101411E0,5.506050E-3,6.052144E-4,-1.680666E-1
1.118100E0,5.527270E-3,-5.310779E-3,-6.144916E-2
1.134789E0,5.328788E-3,-4.480591E-3,1.735066E-1
1.151478E0,5.377718E-3,3.462820E-3,1.989748E-1
1.168167E0,5.444369E-3,1.596041E-3,-2.799903E-1
1.184856E0,5.430990E-3,-5.913304E-3,-5.142839E-2
1.201544E0,5.246996E-3,-2.461774E-3,5.038793E-2
1.218233E0,5.348821E-3,-1.606544E-4,5.945202E-2
1.234911E0,5.241635E-3,-3.858306E-3,-5.281376E-2
1.251600E0,5.220083E-3,-4.197536E-4,1.953361E-1
1.268289E0,5.227625E-3,2.281824E-3,-1.077322E-2
1.284978E0,5.296245E-3,1.805524E-4,-3.712486E-1
1.301667E0,5.233651E-3,-1.052628E-2,-4.636476E-2
1.318356E0,4.944901E-3,-4.561392E-3,2.927849E-1
1.335044E0,5.081402E-3,4.394945E-3,2.746136E-1
1.351733E0,5.091595E-3,1.566741E-3,-1.612080E-1
1.368422E0,5.133697E-3,1.647850E-4,-3.135446E-2
1.385111E0,5.097095E-3,-5.279695E-4,-2.217849E-1
1.401800E0,5.116074E-3,-5.479959E-3,-5.763063E-1
1.418489E0,4.914186E-3,-2.066792E-2,1.001946E-1
1.435178E0,4.426225E-3,-6.839097E-3,1.022070E-1
1.451867E0,4.685912E-3,-6.483120E-3,4.752415E-1
1.468556E0,4.209833E-3,-3.987149E-3,-1.113625E-1
1.485233E0,4.552874E-3,2.536851E-3,-1.342733E-1
1.501922E0,4.294479E-3,-1.691558E-2,-3.017459E-1
1.518611E0,3.988270E-3,-6.989976E-3,1.789277E-1
1.535300E0,4.061169E-3,-6.010833E-3,-2.735933E-1
1.551989E0,3.787642E-3,-2.016991E-2,-3.487645E-1
1.568678E0,3.387943E-3,-1.808674E-2,4.683672E-1
1.585367E0,3.183946E-3,-3.559352E-3,1.174047E-1
1.602056E0,3.269139E-3,-1.032581E-2,3.317665E-2
1.618744E0,2.839294E-3,-1.030570E-2,6.292510E-2
1.635433E0,2.925158E-3,-7.627003E-4,1.864475E-1
1.652122E0,2.813836E-3,-7.814243E-3,-3.601069E-1
1.668811E0,2.664336E-3,-1.185175E-2,-3.056836E-1
1.685500E0,2.418251E-3,-1.819181E-2,-4.636443E-1
1.702178E0,2.057336E-3,-2.711291E-2,-3.197578E-1
1.718878E0,1.513283E-3,-3.026475E-2,7.929785E-1
1.735556E0,1.047165E-3,-2.794693E-3,6.321467E-1
1.752244E0,1.420033E-3,7.654536E-4,-8.753213E-2
1.768933E0,1.072715E-3,-1.613774E-2,-4.501389E-1
1.785622E0,8.813910E-4,-1.004429E-2,-1.098079E-1
1.802311E0,7.374583E-4,-1.863483E-2,-5.832785E-2
1.819000E0,2.594019E-4,-1.675297E-2,9.742482E-2
1.835689E0,1.782813E-4,-9.843372E-3,3.185450E-1
1.852378E0,-6.914797E-5,-9.940998E-3,-6.195070E-2
1.869067E0,-1.535271E-4,-9.210181E-3,-4.024757E-1
1.885756E0,-3.765633E-4,-2.377261E-2,-3.389343E-1
1.902444E0,-9.470040E-4,-2.431307E-2,4.052448E-3
1.919133E0,-1.188080E-3,-1.872036E-2,-2.942422E-1
1.935822E0,-1.571848E-3,-3.505293E-2,-2.140821E-1
1.952500E0,-2.357679E-3,-3.100390E-2,5.413518E-1
1.969189E0,-2.606345E-3,-1.118929E-2,7.059639E-1
1.985878E0,-2.731153E-3,-8.526980E-3,2.542439E-2
2.002567E0,-2.890956E-3,-1.097099E-2,-2.261628E-1
2.019256E0,-3.097340E-3,-1.582996E-2,-2.352403E-1
2.035944E0,-3.419325E-3,-1.957303E-2,3.013070E-2
2.052633E0,-3.750644E-3,-1.508980E-2,2.103561E-1
2.069322E0,-3.922989E-3,-1.104803E-2,2.592322E-2
2.086011E0,-4.119403E-3,-1.469325E-2,-1.136466E-1
2.102700E0,-4.413417E-3,-1.582920E-2,-1.359387E-1
2.119389E0,-4.647746E-3,-1.776933E-2,3.595268E-2
2.136078E0,-5.006518E-3,-1.664333E-2,5.663341E-2
2.152767E0,-5.203264E-3,-1.368817E-2,-1.292852E-1
2.169456E0,-5.463399E-3,-2.136875E-2,-3.952261E-1
2.186144E0,-5.916505E-3,-2.812721E-2,-3.218686E-1
2.202822E0,-6.401910E-3,-3.126020E-2,1.552848E-1
2.219511E0,-6.959554E-3,-2.466632E-2,7.608854E-2
2.236200E0,-7.225217E-3,-2.465445E-2,1.237651E-1
2.252889E0,-7.782465E-3,-2.541964E-2,5.539186E-2
2.269578E0,-8.073668E-3,-1.905135E-2,4.298377E-1
2.286267E0,-8.418356E-3,-1.366719E-2,-1.854567E-1
2.302956E0,-8.529849E-3,-2.097443E-2,1.934310E-3
2.319644E0,-9.118436E-3,-2.075760E-2,2.412370E-1
2.336333E0,-9.222691E-3,-6.673656E-3,1.238860E-1
2.353022E0,-9.341188E-3,-1.735279E-2,-6.044618E-1
2.369711E0,-9.801889E-3,-2.945352E-2,-5.559512E-1
2.386400E0,-1.032428E-2,-3.451379E-2,2.047378E-1
2.403089E0,-1.095388E-2,-2.508003E-2,9.577268E-2
2.419778E0,-1.116140E-2,-2.539383E-2,-1.520157E-1
2.436467E0,-1.180147E-2,-3.601002E-2,-1.422742E-1
2.453144E0,-1.236293E-2,-2.837941E-2,1.140250E-1
2.469833E0,-1.274840E-2,-3.003261E-2,2.180334E-1
2.486522E0,-1.336535E-2,-2.547198E-2,3.179066E-1
2.503211E0,-1.359860E-2,-1.499998E-2,4.486217E-2
2.519900E0,-1.386602E-2,-2.467375E-2,-2.847813E-1
2.536589E0,-1.442215E-2,-2.764206E-2,4.779823E-2
2.553278E0,-1.478865E-2,-2.043704E-2,3.620052E-2
2.569967E0,-1.510429E-2,-2.582303E-2,-3.503221E-1
2.586656E0,-1.565056E-2,-3.412316E-2,-1.808332E-1
2.603344E0,-1.624325E-2,-3.179967E-2,-6.829939E-3
2.620033E0,-1.671197E-2,-3.246559E-2,2.847785E-2
2.636722E0,-1.732688E-2,-3.315796E-2,-3.306262E-2
2.653411E0,-1.781871E-2,-3.159758E-2,5.897558E-1
2.670089E0,-1.838118E-2,-1.700358E-2,4.016391E-1
2.686778E0,-1.838606E-2,-1.150793E-2,-2.710480E-1
2.703467E0,-1.876529E-2,-3.051934E-2,-6.695249E-1
2.720156E0,-1.940473E-2,-3.495954E-2,-2.066500E-1
2.736844E0,-1.993217E-2,-3.487700E-2,2.258608E-1
2.753533E0,-2.056884E-2,-2.999954E-2,8.468961E-2
2.770222E0,-2.093348E-2,-2.832847E-2,1.903620E-1
2.786911E0,-2.151438E-2,-2.767950E-2,-8.480620E-2
2.803600E0,-2.185736E-2,-2.724121E-2,-9.394235E-2
2.820289E0,-2.242364E-2,-3.376807E-2,-4.247069E-2
2.836978E0,-2.298447E-2,-2.840009E-2,1.293407E-1
2.853667E0,-2.337157E-2,-2.738811E-2,1.107449E-1
2.870356E0,-2.389862E-2,-2.726223E-2,4.190084E-2
2.887044E0,-2.428152E-2,-2.400493E-2,1.153875E-2
2.903733E0,-2.469985E-2,-2.746528E-2,-3.223721E-1
2.920411E0,-2.519794E-2,-3.462319E-2,-3.616023E-1
2.937100E0,-2.585511E-2,-4.039637E-2,4.047716E-2
2.953789E0,-2.654629E-2,-3.393930E-2,-2.084902E-1
2.970478E0,-2.698793E-2,-4.274750E-2,4.276758E-1
2.987167E0,-2.797310E-2,-2.959083E-2,5.396594E-1
3.003856E0,-2.797561E-2,-1.226607E-2,3.569458E-1
3.020544E0,-2.838252E-2,-2.522403E-2,-4.790040E-1
3.037233E0,-2.881753E-2,-2.667663E-2,-2.993275E-1
3.053922E0,-2.927292E-2,-3.427137E-2,-9.306936E-4
3.070611E0,-2.996143E-2,-3.019586E-2,2.771012E-1
3.087300E0,-3.028079E-2,-2.064867E-2,-5.071809E-1
3.103989E0,-3.065064E-2,-4.576458E-2,-5.770795E-1
3.120678E0,-3.180831E-2,-4.930434E-2,4.715825E-1
3.137367E0,-3.229631E-2,-2.195989E-2,8.689034E-1
3.154056E0,-3.254129E-2,-2.030237E-2,-9.021006E-2
3.170733E0,-3.297373E-2,-2.741100E-2,1.075154E-2
3.187422E0,-3.345590E-2,-2.072662E-2,1.560301E-1
3.204111E0,-3.366554E-2,-1.876391E-2,-3.527182E-1
3.220800E0,-3.408220E-2,-3.412913E-2,-7.273683E-1
3.237489E0,-3.480469E-2,-4.459631E-2,-2.724667E-1
3.254167E0,-3.557023E-2,-4.273141E-2,-1.083464E-1
3.270867E0,-3.623097E-2,-4.616065E-2,2.456708E-1
3.287556E0,-3.711148E-2,-3.884852E-2,7.508487E-1
3.304244E0,-3.752765E-2,-1.728395E-2,5.108020E-1
3.320933E0,-3.768838E-2,-2.010379E-2,-2.454086E-1
3.337622E0,-3.819867E-2,-2.968764E-2,-6.313260E-1
3.354311E0,-3.867929E-2,-3.809755E-2,-2.729777E-1
3.371000E0,-3.947028E-2,-4.232097E-2,-2.137229E-1
3.387678E0,-4.009140E-2,-4.180652E-2,2.946999E-2
3.404367E0,-4.086523E-2,-4.373410E-2,2.414200E-1
3.421056E0,-4.155114E-2,-3.342727E-2,5.868848E-1
3.437744E0,-4.198095E-2,-2.275727E-2,2.676522E-1
3.454433E0,-4.231073E-2,-2.411187E-2,-3.842276E-1
3.471122E0,-4.278575E-2,-3.615462E-2,-3.969600E-1
3.487811E0,-4.351749E-2,-3.955091E-2,1.097915E-1
3.504500E0,-4.410588E-2,-3.080064E-2,1.528555E-1
3.521189E0,-4.454555E-2,-3.285900E-2,-1.400643E-1
3.537878E0,-4.520264E-2,-3.814816E-2,-4.896390E-2
3.554567E0,-4.581885E-2,-3.367674E-2,5.206121E-2
3.571256E0,-4.632669E-2,-3.500425E-2,2.579054E-1
3.587944E0,-4.698721E-2,-2.843165E-2,-1.385632E-1
3.604633E0,-4.727568E-2,-3.347758E-2,7.846251E-3
3.621322E0,-4.810462E-2,-3.631111E-2,-7.608277E-1
3.638000E0,-4.848726E-2,-4.902117E-2,-3.005371E-1
3.654689E0,-4.974029E-2,-5.811210E-2,2.258302E-2
3.671378E0,-5.042691E-2,-3.986051E-2,1.079002E0
3.688067E0,-5.107075E-2,-2.595848E-2,2.603803E-1
3.704756E0,-5.129335E-2,-2.594572E-2,-1.873616E-2
3.721444E0,-5.193676E-2,-3.280953E-2,-1.381209E-1
3.738133E0,-5.238846E-2,-2.710767E-2,-2.752175E-1
3.754822E0,-5.284155E-2,-4.086843E-2,-6.670898E-1
3.771511E0,-5.375255E-2,-5.344976E-2,-1.713595E-1
3.788200E0,-5.462559E-2,-4.530438E-2,8.668029E-1
3.804889E0,-5.526471E-2,-2.463031E-2,3.255688E-1
3.821578E0,-5.544769E-2,-2.896292E-2,-1.556861E-1
3.838267E0,-5.623143E-2,-3.817656E-2,-1.851428E-1
3.854956E0,-5.672194E-2,-2.997758E-2,2.918674E-1
3.871644E0,-5.723202E-2,-2.995826E-2,-3.311704E-1
3.888322E0,-5.772155E-2,-3.935179E-2,-3.424979E-1
3.905011E0,-5.854505E-2,-4.495069E-2,-4.407529E-1
3.921700E0,-5.922190E-2,-5.000995E-2,3.110655E-1
3.938389E0,-6.021427E-2,-4.059237E-2,2.630264E-1
3.955078E0,-6.057679E-2,-3.289281E-2,-3.401668E-1
3.971767E0,-6.131216E-2,-5.611266E-2,2.508564E-1
3.988456E0,-6.244970E-2,-3.159080E-2,6.073439E-1
4.005144E0,-6.236659E-2,-2.008952E-2,-3.195660E-1
4.021833E0,-6.312025E-2,-5.345859E-2,-9.398733E-1
4.038522E0,-6.415092E-2,-5.168889E-2,3.138048E-1
4.055211E0,-6.484551E-2,-3.925904E-2,4.883850E-1
4.071900E0,-6.546130E-2,-3.624511E-2,-6.404543E-2
4.088589E0,-6.605529E-2,-4.080279E-2,1.717031E-1
4.105278E0,-6.682321E-2,-3.384894E-2,4.665499E-1
4.121956E0,-6.718471E-2,-2.110036E-2,-4.163970E-1
4.138644E0,-6.752726E-2,-4.571070E-2,-6.892817E-1
4.155333E0,-6.871043E-2,-5.381021E-2,1.082365E-1
4.172022E0,-6.932332E-2,-3.400663E-2,3.618755E-1
4.188711E0,-6.984550E-2,-4.188260E-2,-1.275276E-1
4.205400E0,-7.072127E-2,-4.302796E-2,3.744748E-1
4.222089E0,-7.128168E-2,-2.622172E-2,2.098471E-1
4.238778E0,-7.159649E-2,-3.322028E-2,-6.077274E-1
4.255467E0,-7.239050E-2,-5.114900E-2,-7.935655E-1
4.272156E0,-7.330373E-2,-5.818290E-2,5.429694E-1
4.288844E0,-7.433251E-2,-3.702213E-2,5.457905E-1
4.305533E0,-7.453945E-2,-2.993155E-2,-1.090720E-1
4.322222E0,-7.533156E-2,-4.897358E-2,-5.241095E-1
4.338911E0,-7.617408E-2,-4.600375E-2,6.173726E-1
4.355589E0,-7.686655E-2,-2.871079E-2,-2.401834E-2
4.372278E0,-7.713206E-2,-4.029371E-2,-3.711894E-1
4.388967E0,-7.821147E-2,-5.173061E-2,-5.497751E-1
4.405656E0,-7.885872E-2,-4.987645E-2,-5.789692E-2
4.422344E0,-7.987623E-2,-5.896819E-2,2.507264E-1
4.439033E0,-8.082694E-2,-4.155305E-2,4.883995E-1
4.455722E0,-8.126318E-2,-3.699744E-2,-3.924787E-2
4.472411E0,-8.206184E-2,-4.812828E-2,-5.383774E-1
4.489100E0,-8.286960E-2,-5.285750E-2,3.353534E-1
4.505789E0,-8.382610E-2,-4.056225E-2,-1.361258E-1
4.522478E0,-8.422347E-2,-4.845735E-2,-5.015154E-2
4.539167E0,-8.544350E-2,-5.435029E-2,1.037552E-1
4.555856E0,-8.603757E-2,-3.605026E-2,5.401469E-1
4.572544E0,-8.664678E-2,-3.880184E-2,-3.555502E-1
4.589233E0,-8.733269E-2,-4.759563E-2,-2.037082E-1
4.605911E0,-8.823488E-2,-4.800528E-2,8.647307E-2
4.622600E0,-8.893446E-2,-4.201987E-2,-3.393996E-2
4.639289E0,-8.963741E-2,-4.903076E-2,-2.543720E-1
4.655978E0,-9.057100E-2,-5.290384E-2,3.995638E-1
4.672667E0,-9.140323E-2,-3.584292E-2,2.449361E-1
4.689356E0,-9.176736E-2,-3.873824E-2,-5.127316E-1
4.706044E0,-9.269622E-2,-5.927729E-2,-3.261212E-1
4.722733E0,-9.374590E-2,-5.007256E-2,2.541768E-1
4.739422E0,-9.436753E-2,-4.544178E-2,2.685549E-1
